win_start,win_end,src,tgt,tsmi,te,gc,krl,gate,dist,align,coloc,svar,src_group,tgt_group,tsmi_krl,te_krl,gc_krl,day_file
0,3600,1,0,1.0000889005818161e-12,0.00941838417428853,0.0,0.020320559643602572,0.19146667701938555,101.64505063884255,-0.017030336201126116,0.0,0.5151227554776546,H,H,0.00038691409014845904,0.009624012260407292,0.00038691408916779937,30_03_2011_C2
0,3600,2,0,1.000088900581817e-12,0.0072992250838459505,0.0,0.051528951573711436,0.9222393812034825,8.774751367797979,0.04044649633640515,0.44555555555555554,0.8756551641264316,H,H,0.01856076382567318,0.023114516901485915,0.018560763825051885,30_03_2011_C2
0,3600,3,0,1.000088900581808e-12,0.002192897920695769,0.0,0.026027414662618115,0.5983180329798232,5.420030123533694,0.0749586160092768,0.4613888888888889,0.4277374728011262,H,H,0.0037699413023658157,0.005637638333699165,0.0037699413015143553,30_03_2011_C2
0,3600,4,0,1.0000889005818426e-12,0.005509909810463842,0.01223880516261533,0.03689952829663206,0.9141769723996742,11.08091918970101,0.04894504672139055,0.45,0.9342238637332874,H,H,0.013568512187026956,0.01698874805718558,0.02119594699570986,30_03_2011_C2
0,3600,5,0,1.0000889005818113e-12,0.010140843547364886,0.8799191750337623,0.010990245337383167,0.5427187128075973,2.9747802548760256,0.09243945570036993,0.4747222222222222,0.8232235793210626,H,H,0.0017721929083866989,0.010276421894783517,0.8387781381913147,30_03_2011_C2
0,3600,6,0,1.000088900581808e-12,0.007857863888214967,0.0,0.023324274156864312,0.15190458649180538,122.53000152454948,0.022858765117530676,0.0,0.962283215112283,S,H,0.00040645962944430345,0.008125270887026852,0.000406459628462049,30_03_2011_C2
0,3600,7,0,1.000088900581808e-12,0.0031968299564086866,0.0,0.017903005969593877,0.062134538926252154,121.31510530816018,-0.029369874990307538,0.0,0.6248266346650303,S,H,6.758088448544842e-05,0.003252165869853385,6.758088348920227e-05,30_03_2011_C2
0,3600,8,0,1.0000889005818161e-12,0.012763593352510538,0.0,0.02651233744980729,0.18249021342182456,106.49435125220711,0.038157356693650696,0.0,0.6315986079286159,S,H,0.0005058386077383119,0.013022562752096317,0.00050583860675781,30_03_2011_C2
0,3600,9,0,1.000088900581808e-12,0.005404215921962496,0.0,0.018618315977333412,0.09460098790455633,106.66548968469849,-0.0075069923667882305,0.0,0.6757362668949873,S,H,0.00013616981118787163,0.0055003383347111134,0.00013616981019523333,30_03_2011_C2
0,3600,10,0,1.000088900581808e-12,0.0018362794544930505,0.0,0.012705811444334587,0.05182140156620894,106.7511971081639,0.0034269018959670965,0.0,0.45685867305534045,S,H,3.275479112320317e-05,0.001864248976330119,3.2754790125725195e-05,30_03_2011_C2
0,3600,0,1,1.000088900581808e-12,0.012314044934524482,0.0,0.03275196761274435,0.42977795049212286,101.64505063884255,-0.017030336201126116,0.0,0.5151227554776546,H,H,0.0020972136307548504,0.013606636087905598,0.002097213629820898,30_03_2011_C2
0,3600,2,1,1.0000889005818428e-12,0.012245810357961684,0.9902931662205485,0.08094968597666406,0.8028650877764724,107.22046894645032,0.0045956225667473085,0.0,0.6163357111907262,H,H,0.014118932293117522,0.024082140586575502,0.951829637422347,30_03_2011_C2
0,3600,3,1,1.0000889005818422e-12,0.00721934011603742,0.04719404435066077,0.050240025613969154,0.8318225245579863,106.03214343313653,0.002264137420765027,0.0,0.8790553490624243,H,H,0.010743027771053612,0.01635221557685599,0.0478146625299898,30_03_2011_C2
0,3600,4,1,1.0000889005818428e-12,0.010241623240854869,0.1575314728158954,0.05498657324327123,0.7324543358992887,112.07977517554394,0.01035338174838936,0.0,0.5670920047959774,H,H,0.008102391809929624,0.01676736608177168,0.1447820953313824,30_03_2011_C2
0,3600,5,1,1.0000889005818428e-12,0.007631985100360117,0.6651342613953082,0.03204096596276651,0.4758717909443864,102.63939015076744,0.022233556803820734,0.0,0.6630145108681321,H,H,0.0026237825554743053,0.009615542211396428,0.6434519770387893,30_03_2011_C2
0,3600,6,1,1.0000889005818428e-12,0.005686733836654412,0.2513396934739388,0.058192626859339514,0.5003460754427993,26.21093136978117,0.00833912498200159,0.3161111111111111,0.544509525684312,S,H,0.006279833285108778,0.011320664038913932,0.2356274818871648,30_03_2011_C2
0,3600,7,1,1.0000889005818079e-12,0.003056960109886875,0.0,0.03260586288041887,0.5602545652034796,24.163642433121233,0.048845240559214326,0.4022222222222222,0.8659019359936988,S,H,0.005366247804674196,0.007905229407517318,0.005366247803844069,30_03_2011_C2
0,3600,8,1,1.0000889005818113e-12,0.011999223137078685,0.1705450307485088,0.02973511652379199,0.5636648705229224,9.815494665703296,0.043070541818383906,0.4077777777777778,0.8581932932517002,S,H,0.004937616447143108,0.014908990812015483,0.15111252985518972,30_03_2011_C2
0,3600,9,1,1.0000889005818113e-12,0.014467555148014233,0.803138011962239,0.034182810770094746,0.5606026361628861,9.243219535108388,0.03397234919414281,0.3463888888888889,0.8094223212144489,S,H,0.005243148954314411,0.017447842971870794,0.7637187732213503,30_03_2011_C2
