win_start,win_end,src,tgt,tsmi,te,gc,krl,gate,dist,align,coloc,svar,src_group,tgt_group,tsmi_krl,te_krl,gc_krl,day_file
0,3600,1,0,1.0000889005818113e-12,7.41294796666736e-05,0.6582555653677911,0.014237824482255064,0.42066793702822747,8.947363876300837,0.013367620031944078,0.4141666666666667,0.6020703749656255,H,H,0.0013201588688644024,0.0013873175644570775,0.6330083195664559,27_03_2011_C2
0,3600,2,0,1.0000889005818113e-12,0.004362049461554829,0.0433430199841619,0.023675591852252854,0.7473560292153371,21.755894690014273,0.03244853148794025,0.43194444444444446,0.9699719258396505,H,H,0.00647246369718922,0.00961897917098389,0.038199210116555506,27_03_2011_C2
0,3600,3,0,1.0000889005818052e-12,0.010228131649125283,0.0,0.05070585763238741,0.9485146667512085,21.60204394986004,0.08364871570648177,0.4727777777777778,0.9287354613066859,H,H,0.01995838315755496,0.025997655913426274,0.019958383156968476,27_03_2011_C2
0,3600,4,0,1.0000889005818428e-12,0.00747570223028049,0.96782411724191,0.0243106329121288,0.9010068259329203,4.223083633587745,0.23209644488037579,0.5658333333333333,0.9739707630535556,H,H,0.009639752784811603,0.014101255829526465,0.8734495768674566,27_03_2011_C2
0,3600,5,0,1.0000889005818113e-12,0.0017726612182438206,0.010292181467494776,0.015821654790020574,0.4721666666124616,23.162337104897617,-0.0017164076152809938,0.3680555555555556,0.914021385105516,H,H,0.002016214202760677,0.003559804774162097,0.010989571430691946,27_03_2011_C2
0,3600,6,0,0.00038529582121097565,0.005742958959612521,0.0,0.019184210259506427,0.20735534123683477,57.739376502145234,-0.05054822994698032,0.12666666666666668,0.9602942221148268,S,H,0.0009731183297184772,0.0061610002775365665,0.0006001015248277772,27_03_2011_C2
0,3600,7,0,1.0000889005818428e-12,0.008293761271187083,0.9985984027684832,0.027582114054825253,0.5075323072995762,6.873772138555924,0.018505447711413374,0.43,0.6870124730973763,S,H,0.003608848738199831,0.010796522384902172,0.9682345655073569,27_03_2011_C2
0,3600,8,0,1.0000889005818113e-12,0.0007775326839634111,0.6008226446727625,0.051189654111435036,0.5703674472420868,6.328252756950415,-0.019935626426091636,0.40305555555555556,0.6662850658184671,S,H,0.007732674337809374,0.008386832380619423,0.5624337536939354,27_03_2011_C2
0,3600,9,0,1.0000889005818161e-12,0.0035806614714528617,0.0,0.016452773919478157,0.2823349459531335,19.248505600310438,0.005488815929646551,0.37527777777777777,0.49802198199393255,S,H,0.0007627565675474776,0.004175280502090728,0.0007627565665945161,27_03_2011_C2
0,3600,10,0,1.0000889005818163e-12,0.011894003711251377,0.0,0.008810095504608898,0.12149815341305867,25.796328804441664,-0.0325650543394065,0.24944444444444444,0.46286443174420067,S,H,0.00010229335589000454,0.011858622554308404,0.0001022933549016299,27_03_2011_C2
