fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0002990430622009569,0.07513052049395433
0.0,0.005382775119617225,0.05196025748570913
0.0002553626149131767,0.005382775119617225,0.050085818007143776
0.0002553626149131767,0.016148325358851676,0.04106148498166514
0.0005107252298263534,0.016148325358851676,0.04086631741331992
0.0005107252298263534,0.017643540669856458,0.04000851646920829
0.0007660878447395301,0.017643540669856458,0.0396328727093238
0.0007660878447395301,0.018839712918660288,0.03897619447124215
0.0010214504596527069,0.018839712918660288,0.03889773229768009
0.0010214504596527069,0.02541866028708134,0.03636231611636633
0.0012768130745658835,0.02541866028708134,0.03621000582183908
0.0012768130745658835,0.041566985645933016,0.031317789844344884
0.0015321756894790602,0.041566985645933016,0.0313046322127103
0.0015321756894790602,0.042165071770334926,0.031129718251900217
0.001787538304392237,0.042165071770334926,0.031099056332323023
0.001787538304392237,0.04276315789473684,0.03105044117154897
0.0020429009193054137,0.04276315789473684,0.03095659736218333
0.0020429009193054137,0.04754784688995215,0.03013452395464838
0.0022982635342185904,0.04754784688995215,0.029998142281176473
0.0022982635342185904,0.05143540669856459,0.029276599079203353
0.002553626149131767,0.05143540669856459,0.029274973907115722
0.002553626149131767,0.05950956937799043,0.027589573379076793
0.0028089887640449437,0.05950956937799043,0.027430438291024796
0.0028089887640449437,0.06130382775119617,0.02712620750496144
0.0030643513789581204,0.06130382775119617,0.02709055761679088
0.0030643513789581204,0.06190191387559808,0.02698872609905624
0.003319713993871297,0.06190191387559808,0.026957574691390408
0.003319713993871297,0.07057416267942583,0.025997655913426274
0.003575076608784474,0.07057416267942583,0.025788730755811687
0.003575076608784474,0.07715311004784689,0.025137973998358296
0.003830439223697651,0.07715311004784689,0.025058266921632696
0.003830439223697651,0.08253588516746412,0.024451983910931382
0.0040858018386108275,0.08253588516746412,0.024440363269423483
0.0040858018386108275,0.08313397129186603,0.024329893190142924
0.004341164453524004,0.08313397129186603,0.024320804162505705
0.004341164453524004,0.08522727272727272,0.024082140586575502
0.004596527068437181,0.08522727272727272,0.024061816111591427
0.004596527068437181,0.0861244019138756,0.023984227039220207
0.004851889683350358,0.0861244019138756,0.02397160864807582
0.004851889683350358,0.08761961722488039,0.023825782746430248
0.005107252298263534,0.08761961722488039,0.023823137028755707
0.005107252298263534,0.09001196172248804,0.02357246511687837
0.005362614913176711,0.09001196172248804,0.023523880912734087
0.005362614913176711,0.09150717703349283,0.023326193823698042
0.0056179775280898875,0.09150717703349283,0.02330618549946734
0.0056179775280898875,0.09958133971291866,0.022470706091246233
0.005873340143003065,0.09958133971291866,0.0224634752372051
0.005873340143003065,0.10316985645933015,0.022078107735122286
0.006128702757916241,0.10316985645933015,0.02205301573466132
0.006128702757916241,0.10436602870813397,0.021891704385785204
0.006384065372829418,0.10436602870813397,0.021873558122108453
0.006384065372829418,0.10496411483253588,0.021742316448983216
0.006894790602655771,0.10496411483253588,0.021726637918740153
0.006894790602655771,0.1076555023923445,0.021383271456204854
0.007150153217568948,0.1076555023923445,0.021381580382129436
0.007150153217568948,0.10855263157894737,0.02133399127312749
0.007405515832482125,0.10855263157894737,0.02132043999470517
0.007405515832482125,0.11513157894736842,0.02080785407727018
0.007660878447395302,0.11513157894736842,0.020802633865691304
0.007660878447395302,0.11572966507177034,0.02074552499039694
0.007916241062308479,0.11572966507177034,0.020701472265791315
0.007916241062308479,0.11602870813397129,0.02067954785064649
0.008171603677221655,0.11602870813397129,0.020669904740484867
0.008171603677221655,0.11632775119617225,0.02066160037746342
0.008682328907048007,0.11632775119617225,0.02062842966914662
0.008682328907048007,0.1166267942583732,0.020614037404534623
0.008937691521961185,0.1166267942583732,0.02059409216823724
0.008937691521961185,0.11722488038277512,0.020590575323823912
0.009193054136874362,0.11722488038277512,0.020561155474603975
0.009193054136874362,0.11812200956937799,0.020490636641947717
0.009448416751787538,0.11812200956937799,0.020481344854172412
0.009448416751787538,0.1187200956937799,0.02045465652679786
0.009959141981613892,0.1187200956937799,0.020429000672059567
0.009959141981613892,0.11961722488038277,0.02036676360692484
0.010214504596527068,0.11961722488038277,0.020340883524092808
0.010214504596527068,0.12021531100478469,0.020304805873700014
0.010469867211440245,0.12021531100478469,0.02028820619074967
0.010469867211440245,0.12081339712918661,0.02025980320589195
0.010725229826353423,0.12081339712918661,0.020245300065686724
0.010725229826353423,0.12200956937799043,0.020152491800681346
0.010980592441266599,0.12200956937799043,0.02015182618803355
0.010980592441266599,0.12260765550239235,0.02013136137116292
0.011235955056179775,0.12260765550239235,0.020126847541820897
0.011235955056179775,0.1229066985645933,0.020021796937525337
0.011491317671092951,0.1229066985645933,0.0199972524774742
0.011491317671092951,0.12410287081339713,0.019938981085730022
0.012002042900919305,0.12410287081339713,0.01993072345910773
0.012002042900919305,0.12529904306220097,0.019899991555645865
0.012257405515832482,0.12529904306220097,0.01989038567291749
0.012257405515832482,0.12649521531100477,0.019846104536177776
0.01251276813074566,0.12649521531100477,0.01983213380607088
0.01251276813074566,0.12679425837320574,0.01978316201520566
0.013023493360572012,0.12679425837320574,0.019751176236527786
0.013023493360572012,0.12948564593301434,0.019440009751240328
0.013278855975485188,0.12948564593301434,0.01943604420935638
0.013278855975485188,0.13008373205741627,0.01937424775620055
0.013534218590398366,0.13008373205741627,0.019368368842229953
0.013534218590398366,0.1303827751196172,0.01933222793419954
0.014044943820224719,0.1303827751196172,0.019260827973028853
0.014044943820224719,0.13277511961722488,0.01912950098677264
0.014555669050051073,0.13277511961722488,0.019119229612995732
0.014555669050051073,0.13337320574162678,0.019078247792560128
0.01481103166496425,0.13337320574162678,0.0190639632905727
0.01481103166496425,0.13456937799043062,0.0190011601379254
0.015066394279877425,0.13456937799043062,0.018991979897939337
0.015066394279877425,0.13546650717703348,0.018904237408419386
0.015321756894790603,0.13546650717703348,0.018884657559663492
0.015321756894790603,0.13576555023923445,0.01884348784286179
0.01557711950970378,0.13576555023923445,0.01881585942991991
0.01557711950970378,0.13696172248803828,0.018764673597921895
0.016087844739530132,0.13696172248803828,0.018740896267985616
0.016087844739530132,0.13845693779904306,0.018657365325110028
0.01634320735444331,0.13845693779904306,0.01865590018926302
0.01634320735444331,0.14055023923444976,0.018581236843546338
0.016598569969356484,0.14055023923444976,0.0185765970308081
0.016598569969356484,0.14144736842105263,0.01852622860837862
0.017364657814096015,0.14144736842105263,0.01851432490045828
0.017364657814096015,0.1417464114832536,0.01850047590679265
0.01787538304392237,0.1417464114832536,0.018454586083331392
0.01787538304392237,0.1438397129186603,0.01827957408815346
0.018130745658835545,0.1438397129186603,0.018278121103146104
0.018130745658835545,0.1450358851674641,0.018237791023344524
0.0186414708886619,0.1450358851674641,0.018232985288932912
0.0186414708886619,0.14563397129186603,0.01819805328326689
0.018896833503575076,0.14563397129186603,0.018187831896234703
0.018896833503575076,0.1465311004784689,0.01815712296778385
0.019152196118488254,0.1465311004784689,0.01815059108640644
0.019152196118488254,0.14683014354066987,0.018148707426433226
0.019662921348314606,0.14683014354066987,0.018075705945543627
0.019662921348314606,0.1471291866028708,0.018072900283035
0.021195097037793667,0.1471291866028708,0.017924726774409438
0.021195097037793667,0.15041866028708134,0.017720120861723702
0.021450459652706845,0.15041866028708134,0.017716647551545
0.021450459652706845,0.15161483253588517,0.017684291374387432
0.02170582226762002,0.15161483253588517,0.017663541565949348
0.02170582226762002,0.1519138755980861,0.017650315964139445
0.022216547497446375,0.1519138755980861,0.017594393298962206
0.022216547497446375,0.15370813397129188,0.01750783298701461
0.02247191011235955,0.15370813397129188,0.01749213342607532
0.02247191011235955,0.15430622009569378,0.017474624630480468
0.022727272727272728,0.15430622009569378,0.01747074505576445
0.022727272727272728,0.15460526315789475,0.017466939624971766
0.02400408580183861,0.15460526315789475,0.017415859768061176
0.02400408580183861,0.15610047846889952,0.017348813932585392
0.02425944841675179,0.15610047846889952,0.017330016189059026
0.02425944841675179,0.15729665071770335,0.017259163506580265
0.02477017364657814,0.15729665071770335,0.01725668566855771
0.02477017364657814,0.15759569377990432,0.017256522265307436
0.02502553626149132,0.15759569377990432,0.017253556575420145
0.02502553626149132,0.15938995215311005,0.017188193327366586
0.026046986721144024,0.15938995215311005,0.017173660043750004
0.026046986721144024,0.1605861244019139,0.017137911351552675
0.026302349336057202,0.1605861244019139,0.017134320962339945
0.026302349336057202,0.16148325358851676,0.017092536966663005
0.027323799795709907,0.16148325358851676,0.017031562443640166
0.027323799795709907,0.16208133971291866,0.01698874805718558
0.028089887640449437,0.16208133971291866,0.016968460697435617
0.028089887640449437,0.1638755980861244,0.016886655795439007
0.028600612870275793,0.1638755980861244,0.016875782204505294
0.028600612870275793,0.16477272727272727,0.016843267957254104
0.028855975485188968,0.16477272727272727,0.016835996888649334
0.028855975485188968,0.166566985645933,0.016777298687587906
0.029111338100102146,0.166566985645933,0.016768565401780372
0.029111338100102146,0.1680622009569378,0.016729284701415558
0.02936670071501532,0.1680622009569378,0.01669089754613379
0.02936670071501532,0.1701555023923445,0.01660241162989627
0.029877425944841676,0.1701555023923445,0.01656420069535089
0.029877425944841676,0.17105263157894737,0.016525402352959864
0.03013278855975485,0.17105263157894737,0.016523709490801477
0.03013278855975485,0.17194976076555024,0.01651103980163949
0.03038815117466803,0.17194976076555024,0.016508331017869894
0.03038815117466803,0.1722488038277512,0.01649580629594949
0.030643513789581207,0.1722488038277512,0.016490049322136248
0.030643513789581207,0.1728468899521531,0.016473382231843407
0.03089887640449438,0.1728468899521531,0.016468733329687332
0.03089887640449438,0.173444976076555,0.016459194988746723
0.03140960163432074,0.173444976076555,0.01642535529675715
0.03140960163432074,0.17404306220095694,0.01641564253787011
0.031664964249233915,0.17404306220095694,0.016405257582269732
0.031664964249233915,0.17434210526315788,0.01639620073864573
0.031920326864147086,0.17434210526315788,0.01639189284400832
0.031920326864147086,0.1749401913875598,0.016386169433625697
0.03243105209397344,0.1749401913875598,0.016368405731979303
0.03243105209397344,0.17523923444976078,0.016354243997228603
0.03268641470888662,0.17523923444976078,0.016352360060140878
0.03268641470888662,0.17733253588516745,0.016271960246954757
0.03319713993871297,0.17733253588516745,0.016254577410247856
0.03319713993871297,0.17793062200956938,0.016219325486554702
0.03345250255362615,0.17793062200956938,0.01621723906791318
0.03345250255362615,0.17882775119617225,0.01619235153966585
0.033707865168539325,0.17882775119617225,0.016171706968901127
0.033707865168539325,0.17912679425837322,0.01615744352310242
0.0339632277834525,0.17912679425837322,0.016151274050207515
0.0339632277834525,0.17972488038277512,0.01611842921783621
0.03447395301327886,0.17972488038277512,0.016109487266102285
0.03447395301327886,0.18002392344497609,0.016108700680506523
0.03472931562819203,0.18002392344497609,0.016098828238490875
0.03472931562819203,0.18032296650717702,0.016094862125689436
0.035240040858018386,0.18032296650717702,0.01609041506977393
0.035240040858018386,0.18092105263157895,0.016086129783739737
0.035495403472931564,0.18092105263157895,0.016084181767832908
0.035495403472931564,0.1812200956937799,0.016079452623460163
0.03575076608784474,0.1812200956937799,0.016050948110996083
0.03575076608784474,0.18151913875598086,0.016036732181412064
0.03600612870275792,0.18151913875598086,0.016033858554471137
0.03600612870275792,0.1821172248803828,0.016013839243917263
0.03626149131767109,0.1821172248803828,0.015983165984985385
0.03626149131767109,0.18241626794258373,0.015972953613979716
0.037027579162410625,0.18241626794258373,0.01590154588214426
0.037027579162410625,0.18301435406698566,0.015885301303926166
0.0372829417773238,0.18301435406698566,0.015880079722441584
0.0372829417773238,0.18391148325358853,0.015860137942715916
0.03779366700715015,0.18391148325358853,0.015851214676554842
0.03779366700715015,0.18421052631578946,0.015844683692961443
0.03830439223697651,0.18421052631578946,0.015827887939074674
0.03830439223697651,0.18450956937799043,0.01582730781308181
0.038559754851889685,0.18450956937799043,0.01581132813038052
0.038559754851889685,0.1854066985645933,0.01574239035247313
0.039070480081716034,0.1854066985645933,0.015731366483314396
0.039070480081716034,0.18570574162679426,0.015729165946273327
0.03958120531154239,0.18570574162679426,0.015708972999188858
0.03958120531154239,0.18600478468899523,0.015704665967745446
0.04034729315628192,0.18600478468899523,0.01567720391619271
0.04034729315628192,0.18630382775119617,0.01567471443176378
0.040602655771195095,0.18630382775119617,0.015667428471556253
0.040602655771195095,0.1875,0.015650354102545047
0.04111338100102145,0.1875,0.015649555253059604
0.04111338100102145,0.1880980861244019,0.015637727720084867
0.04136874361593463,0.1880980861244019,0.01562962639880606
0.04136874361593463,0.18839712918660287,0.01562688206301275
0.04187946884576098,0.18839712918660287,0.015587346688352596
0.04187946884576098,0.18899521531100477,0.015579018698596693
0.04264555669050051,0.18899521531100477,0.015555662188192862
0.04264555669050051,0.1901913875598086,0.01550223446540203
0.04290091930541369,0.1901913875598086,0.015500985328843652
0.04290091930541369,0.19049043062200957,0.015486469635985675
0.04341164453524004,0.19049043062200957,0.01547279380710833
0.04341164453524004,0.19078947368421054,0.015470105222726524
0.04366700715015322,0.19078947368421054,0.01546033948084035
0.04366700715015322,0.19108851674641147,0.0154345689161673
0.04417773237997957,0.19108851674641147,0.015427803007494401
0.04417773237997957,0.1916866028708134,0.015418924025355132
0.04443309499489275,0.1916866028708134,0.015406105944463216
0.04443309499489275,0.19198564593301434,0.0154060204714513
0.04468845760980592,0.19198564593301434,0.015405562899483687
0.04468845760980592,0.1922846889952153,0.015387897402967123
0.045454545454545456,0.1922846889952153,0.015380160431942111
0.045454545454545456,0.19407894736842105,0.015336869516797367
0.045965270684371805,0.19407894736842105,0.015333459508602496
0.045965270684371805,0.194377990430622,0.015332240674766082
0.04698672114402452,0.194377990430622,0.015299210087938893
0.04698672114402452,0.19497607655502391,0.015273714659897046
0.047242083758937695,0.19497607655502391,0.01525191433224745
0.047242083758937695,0.19527511961722488,0.015251789805030811
0.047497446373850866,0.19527511961722488,0.01525034335131239
0.047497446373850866,0.19557416267942584,0.015233114985350068
0.047752808988764044,0.19557416267942584,0.015232962078629259
0.047752808988764044,0.19706937799043062,0.015213636647602113
0.0482635342185904,0.19706937799043062,0.015184072391736027
0.0482635342185904,0.19736842105263158,0.015168010248273833
0.04877425944841675,0.19736842105263158,0.01515091330408696
0.04877425944841675,0.19796650717703348,0.015144422274731973
0.049029622063329927,0.19796650717703348,0.015142219525304711
0.049029622063329927,0.19886363636363635,0.015100342902447855
0.049284984678243104,0.19886363636363635,0.01508352925604409
0.049284984678243104,0.19976076555023922,0.015043979530449116
0.05005107252298264,0.19976076555023922,0.015031793829082731
0.05005107252298264,0.20035885167464115,0.015029358264689981
0.05056179775280899,0.20035885167464115,0.015022832110810702
