fpr,tpr,threshold
0.0,0.0,inf
0.0,0.0002990430622009569,0.020520489072999304
0.0,0.0008971291866028708,0.020070950140933075
0.0002553626149131767,0.0008971291866028708,0.019974690442686738
0.0002553626149131767,0.0017942583732057417,0.01975896870151539
0.0005107252298263534,0.0017942583732057417,0.019609990838489244
0.0005107252298263534,0.0020933014354066986,0.019571328562253854
0.0007660878447395301,0.0020933014354066986,0.019373987293084705
0.0007660878447395301,0.0035885167464114833,0.018830225510644727
0.0010214504596527069,0.0035885167464114833,0.018735783869828326
0.0010214504596527069,0.004485645933014354,0.018330556948997323
0.0015321756894790602,0.004485645933014354,0.018109960453470908
0.0015321756894790602,0.005083732057416268,0.017963172136130856
0.0020429009193054137,0.005083732057416268,0.017785767438081468
0.0020429009193054137,0.005382775119617225,0.017501282834738063
0.0022982635342185904,0.005382775119617225,0.01740499392042505
0.0022982635342185904,0.005980861244019139,0.017297618702805995
0.003319713993871297,0.005980861244019139,0.017131170712783916
0.003319713993871297,0.0062799043062200955,0.017029617808376418
0.003575076608784474,0.0062799043062200955,0.016947641617784948
0.003575076608784474,0.00687799043062201,0.01686755279658847
0.003830439223697651,0.00687799043062201,0.016839452366411045
0.003830439223697651,0.007476076555023923,0.01678541396590716
0.0040858018386108275,0.007476076555023923,0.016781618992837366
0.0040858018386108275,0.00777511961722488,0.016757486068374572
0.004341164453524004,0.00777511961722488,0.016669637033158713
0.004341164453524004,0.008373205741626795,0.01658580976874746
0.006384065372829418,0.008373205741626795,0.01628208066454162
0.006384065372829418,0.008971291866028708,0.016168031544564698
0.006639427987742594,0.008971291866028708,0.016148905286342163
0.006639427987742594,0.009270334928229665,0.016122934436614944
0.007150153217568948,0.009270334928229665,0.016071285340879315
0.007150153217568948,0.009569377990430622,0.016065579457388734
0.007405515832482125,0.009569377990430622,0.01603637821040893
0.007405515832482125,0.01076555023923445,0.015967891688830393
0.009193054136874362,0.01076555023923445,0.01582811185105637
0.009193054136874362,0.011064593301435407,0.015800793602403607
0.009448416751787538,0.011064593301435407,0.01580052035542079
0.009448416751787538,0.011363636363636364,0.015784620295359764
0.009959141981613892,0.011363636363636364,0.01571580548108864
0.009959141981613892,0.01166267942583732,0.01569556285747864
0.010980592441266599,0.01166267942583732,0.015675485712026926
0.010980592441266599,0.011961722488038277,0.01563963651701461
0.011491317671092951,0.011961722488038277,0.015610614965797742
0.011491317671092951,0.012260765550239234,0.01559308775653867
0.012257405515832482,0.012260765550239234,0.015484327241681584
0.012257405515832482,0.012559808612440191,0.015480296325439458
0.013534218590398366,0.012559808612440191,0.015381002735594729
0.013534218590398366,0.014055023923444977,0.015290108007191883
0.013789581205311542,0.014055023923444977,0.015281595824994998
0.013789581205311542,0.014952153110047847,0.015185376829636388
0.014300306435137897,0.014952153110047847,0.015156218867390825
0.014300306435137897,0.015251196172248804,0.015140707135563147
0.01481103166496425,0.015251196172248804,0.01510841999168644
0.01481103166496425,0.01555023923444976,0.015104899166962005
0.015066394279877425,0.01555023923444976,0.015096211453217157
0.015066394279877425,0.016148325358851676,0.015045897405157493
0.015321756894790603,0.016148325358851676,0.015032765432091422
0.015321756894790603,0.017344497607655503,0.014881220082267
0.016087844739530132,0.017344497607655503,0.014848639018028464
0.016087844739530132,0.017942583732057416,0.01484548563516852
0.016598569969356484,0.017942583732057416,0.014822093015896431
0.016598569969356484,0.018241626794258375,0.014814254767902657
0.016853932584269662,0.018241626794258375,0.014806467220273678
0.016853932584269662,0.018839712918660288,0.014768860661707794
0.01710929519918284,0.018839712918660288,0.01474169098842637
0.01710929519918284,0.019736842105263157,0.014692666965543832
0.017620020429009193,0.019736842105263157,0.014667790887035403
0.017620020429009193,0.020035885167464115,0.014647886724969306
0.018130745658835545,0.020035885167464115,0.014616401885077845
0.018130745658835545,0.020933014354066987,0.014580455627191569
0.018386108273748723,0.020933014354066987,0.014567917776184602
0.018386108273748723,0.0215311004784689,0.014554516680420182
0.0186414708886619,0.0215311004784689,0.014539152783131781
0.0186414708886619,0.021830143540669856,0.014538671596207031
0.02017364657814096,0.021830143540669856,0.014467555148014233
0.02017364657814096,0.022727272727272728,0.014430308227287858
0.020684371807967315,0.022727272727272728,0.014421154115817236
0.020684371807967315,0.023026315789473683,0.014421127931605326
0.02247191011235955,0.023026315789473683,0.014255669750613542
0.02247191011235955,0.023923444976076555,0.014234322901471641
0.02323799795709908,0.023923444976076555,0.014177001452847726
0.02323799795709908,0.02452153110047847,0.014130590457210213
0.023748723186925433,0.02452153110047847,0.01407233754078785
0.023748723186925433,0.024820574162679427,0.014070844320009712
0.02400408580183861,0.024820574162679427,0.014070214699170469
0.02400408580183861,0.026016746411483254,0.014033561875619549
0.02425944841675179,0.026016746411483254,0.01403088407887032
0.02425944841675179,0.02631578947368421,0.014028609393807345
0.024514811031664963,0.02631578947368421,0.013997117598827824
0.024514811031664963,0.026913875598086126,0.013985035763847353
0.02502553626149132,0.026913875598086126,0.013966084878620943
0.02502553626149132,0.02721291866028708,0.013941560340349657
0.026302349336057202,0.02721291866028708,0.013924418120239812
0.026302349336057202,0.027811004784688995,0.013909971031352608
0.026557711950970377,0.027811004784688995,0.013907564369161962
0.026557711950970377,0.029605263157894735,0.013849386523790752
0.027068437180796732,0.029605263157894735,0.01383246429361451
0.027068437180796732,0.029904306220095694,0.01381789658976551
0.027323799795709907,0.029904306220095694,0.013817342321646775
0.027323799795709907,0.030502392344497607,0.01381060735157047
0.027579162410623085,0.030502392344497607,0.013808104333329352
0.027579162410623085,0.03110047846889952,0.013793192022358847
