fpr,tpr,threshold
0.0,0.0,inf
0.0002553626149131767,0.0,0.9997057641376053
0.0015321756894790602,0.0,0.9981965964647591
0.0015321756894790602,0.0002990430622009569,0.9978747333783331
0.0028089887640449437,0.0002990430622009569,0.9970308183933537
0.0028089887640449437,0.0005980861244019139,0.9969572991496036
0.003575076608784474,0.0005980861244019139,0.9966254399889101
0.003575076608784474,0.0008971291866028708,0.9963111647409363
0.009448416751787538,0.0008971291866028708,0.9929085587996352
0.009448416751787538,0.0011961722488038277,0.9921467855851476
0.011235955056179775,0.0011961722488038277,0.9913254236501163
0.011235955056179775,0.0014952153110047847,0.9911140037688273
0.011491317671092951,0.0014952153110047847,0.9910733330359681
0.011491317671092951,0.0017942583732057417,0.9909242854725516
0.012257405515832482,0.0017942583732057417,0.9904734075686533
0.012257405515832482,0.0020933014354066986,0.9900885429429581
0.013023493360572012,0.0020933014354066986,0.9898351021967046
0.013023493360572012,0.0023923444976076554,0.9897072777658329
0.013278855975485188,0.0023923444976076554,0.9896132401354998
0.013278855975485188,0.0026913875598086126,0.989337673480101
0.013789581205311542,0.0026913875598086126,0.9891207197032437
0.013789581205311542,0.0029904306220095694,0.9889416768290643
0.014300306435137897,0.0029904306220095694,0.9883801774701685
0.014300306435137897,0.0035885167464114833,0.9880317595995088
0.014555669050051073,0.0035885167464114833,0.9879626651348216
0.014555669050051073,0.00388755980861244,0.9879351259384078
0.01634320735444331,0.00388755980861244,0.9862140380371814
0.01634320735444331,0.004186602870813397,0.9861520713678388
0.016853932584269662,0.004186602870813397,0.9857701443939222
0.016853932584269662,0.004485645933014354,0.9855815211552782
0.01787538304392237,0.004485645933014354,0.9852305071175226
0.01787538304392237,0.004784688995215311,0.9851155958758634
0.018130745658835545,0.004784688995215311,0.9845490247511093
0.018130745658835545,0.005083732057416268,0.9843160339976912
0.0186414708886619,0.005083732057416268,0.9840922855643365
0.0186414708886619,0.005382775119617225,0.9839203319371382
0.019152196118488254,0.005382775119617225,0.9834255652211232
0.019152196118488254,0.005681818181818182,0.9830696626075731
0.019662921348314606,0.005681818181818182,0.9829343425927928
0.019662921348314606,0.005980861244019139,0.9829140676511875
0.021195097037793667,0.005980861244019139,0.9819445401652716
0.021195097037793667,0.00687799043062201,0.981563032444093
0.022982635342185902,0.00687799043062201,0.980620040919689
0.022982635342185902,0.007177033492822967,0.9802920562113753
0.02323799795709908,0.007177033492822967,0.9797547683168116
0.02323799795709908,0.007476076555023923,0.9796410861490908
0.02400408580183861,0.007476076555023923,0.9794318237899625
0.02400408580183861,0.008373205741626795,0.9787761446205969
0.02477017364657814,0.008373205741626795,0.9770286083442807
0.02477017364657814,0.008971291866028708,0.976886630312796
0.02502553626149132,0.008971291866028708,0.9765663703289941
0.02502553626149132,0.009270334928229665,0.976405431516887
0.025791624106230846,0.009270334928229665,0.9760560550596079
0.025791624106230846,0.009569377990430622,0.9759503505247147
0.026302349336057202,0.009569377990430622,0.9757106503459112
0.026302349336057202,0.009868421052631578,0.9755226209690833
0.026813074565883555,0.009868421052631578,0.9746887648939719
0.026813074565883555,0.011064593301435407,0.9734925719140128
0.027323799795709907,0.011064593301435407,0.9730242404743937
0.027323799795709907,0.011961722488038277,0.9725087580171408
0.027579162410623085,0.011961722488038277,0.972136004842201
0.027579162410623085,0.012260765550239234,0.9715330186667186
0.028089887640449437,0.012260765550239234,0.9711061191668309
0.028089887640449437,0.012559808612440191,0.9708870866980657
0.03038815117466803,0.012559808612440191,0.9677789556192588
0.03038815117466803,0.013157894736842105,0.9675621924268573
0.031920326864147086,0.013157894736842105,0.9671238623678949
0.031920326864147086,0.014055023923444977,0.9667365571964358
0.03243105209397344,0.014055023923444977,0.966391609151853
0.03243105209397344,0.01465311004784689,0.9661957142488554
0.03268641470888662,0.01465311004784689,0.9659707059776712
0.03268641470888662,0.014952153110047847,0.9658632630249245
0.03319713993871297,0.014952153110047847,0.965766721907075
0.03319713993871297,0.015251196172248804,0.9657468185582819
0.033707865168539325,0.015251196172248804,0.9653069926549674
0.033707865168539325,0.01555023923444976,0.9652920542239402
0.0339632277834525,0.01555023923444976,0.9652306081000632
0.0339632277834525,0.016148325358851676,0.9650477221612961
0.03447395301327886,0.016148325358851676,0.9646132904971245
0.03447395301327886,0.01644736842105263,0.9639444333003553
0.03472931562819203,0.01644736842105263,0.9638032741825312
0.03472931562819203,0.017045454545454544,0.9622292700097128
0.03498467824310521,0.017045454545454544,0.962072634215
0.03498467824310521,0.017344497607655503,0.9620069944897138
0.035240040858018386,0.017344497607655503,0.9618979227246832
0.035240040858018386,0.017643540669856458,0.9617065758797767
0.035495403472931564,0.017643540669856458,0.9611413047667468
0.035495403472931564,0.017942583732057416,0.9610941112992454
0.03575076608784474,0.017942583732057416,0.9608196280689383
0.03575076608784474,0.018241626794258375,0.9607087013323065
0.03600612870275792,0.018241626794258375,0.9605703543758299
0.03600612870275792,0.018839712918660288,0.9602790453106542
0.03626149131767109,0.018839712918660288,0.9601449127140094
0.03626149131767109,0.019138755980861243,0.959745999787286
0.03677221654749745,0.019138755980861243,0.9592694496681445
0.03677221654749745,0.019437799043062202,0.9591282190090238
0.03830439223697651,0.019437799043062202,0.9579100733554087
0.03830439223697651,0.020035885167464115,0.9575299105478425
0.03881511746680286,0.020035885167464115,0.9572929633467886
0.03881511746680286,0.02033492822966507,0.9569090736524712
0.03958120531154239,0.02033492822966507,0.9564462480613265
0.03958120531154239,0.02063397129186603,0.9561386463798618
0.040091930541368746,0.02063397129186603,0.9557805162872782
0.040091930541368746,0.020933014354066987,0.9556991803643797
0.04034729315628192,0.020933014354066987,0.9556305740522834
0.04034729315628192,0.0215311004784689,0.9551932191858701
0.040602655771195095,0.0215311004784689,0.954984034019108
0.040602655771195095,0.021830143540669856,0.954398657226522
0.04085801838610827,0.021830143540669856,0.9543265866579423
0.04085801838610827,0.02242822966507177,0.9538459440241929
0.04111338100102145,0.02242822966507177,0.9537973957891118
0.04111338100102145,0.022727272727272728,0.9533439423031909
0.042134831460674156,0.022727272727272728,0.9527437961406049
0.042134831460674156,0.023026315789473683,0.9524928022058459
0.042390194075587334,0.023026315789473683,0.9519658792942911
0.042390194075587334,0.02332535885167464,0.951829637422347
0.04315628192032686,0.02332535885167464,0.9511703793002638
0.04315628192032686,0.023624401913875596,0.951062885419645
0.04443309499489275,0.023624401913875596,0.9501829872351616
0.04443309499489275,0.02452153110047847,0.949450001609345
0.04468845760980592,0.02452153110047847,0.9490190474633673
0.04468845760980592,0.024820574162679427,0.9486347339788456
0.0449438202247191,0.024820574162679427,0.948001631888611
0.0449438202247191,0.02541866028708134,0.9476998961793947
0.04519918283963228,0.02541866028708134,0.9476524354099646
0.04519918283963228,0.025717703349282296,0.9473277950134167
0.045965270684371805,0.025717703349282296,0.947060994328884
0.045965270684371805,0.02721291866028708,0.9464078705748544
0.04647599591419816,0.02721291866028708,0.9461987229790725
0.04647599591419816,0.027811004784688995,0.9450725890437452
0.047752808988764044,0.027811004784688995,0.9447585707699098
0.047752808988764044,0.028110047846889953,0.9445487253730651
0.04800817160367722,0.028110047846889953,0.9443353685555794
0.04800817160367722,0.028409090909090908,0.9438985152616175
0.04851889683350358,0.028409090909090908,0.9436234980963834
0.04851889683350358,0.030801435406698566,0.9428095616163056
0.04877425944841675,0.030801435406698566,0.9427563718148347
0.04877425944841675,0.03110047846889952,0.9427014020632445
