win_start,win_end,src,tgt,tsmi,te,gc,krl,gate,dist,align,coloc,svar,src_group,tgt_group,tsmi_krl,te_krl,gc_krl,day_file
0,3600,1,0,1.0000889005818428e-12,0.0,0.9801997354818037,0.05833051449356416,0.9427315217585517,6.070001583352942,0.15960853415848827,0.5241666666666667,0.8947631951988305,H,H,0.023128981499910318,0.02312898149932991,0.8899680637068078,03_04_2011_C2
0,3600,2,0,1.0000889005818113e-12,0.0,0.30474208747931764,0.05848856877676463,0.9866454686963168,9.806861524058156,0.14459527369039593,0.5075,0.9841085416375126,H,H,0.025717378066258557,0.02571737806572393,0.22847643865754064,03_04_2011_C2
0,3600,3,0,1.000088900581817e-12,0.006612372213081752,0.0,0.028710037929716402,0.6536509448564143,56.26890645928263,0.000521057155834182,0.09805555555555556,0.9679126665957747,H,H,0.0049178355267305365,0.010372524393724662,0.004917835525906675,03_04_2011_C2
0,3600,4,0,1.000088900581808e-12,0.005865501932713624,0.0,0.03572456788482964,0.6696888843405427,94.74656376845155,0.016701392261788916,0.0,0.9333293306821723,H,H,0.005677716701236471,0.010583178101438502,0.005677716700401005,03_04_2011_C2
0,3600,5,0,1.0000889005818424e-12,0.0030767213210338706,0.46178741748076524,0.0837314514623039,0.9005883568114432,17.65968374071383,0.01770509057708681,0.3347222222222222,0.8028592516732395,H,H,0.025829861930568625,0.02788091129142266,0.3954910765296124,03_04_2011_C2
0,3600,6,0,1.0000889005818161e-12,0.004384286672443949,0.0,0.014829069248869679,0.031770128237359065,168.3179936531822,0.013370163137173352,0.0,0.8054345670915354,S,H,2.2741304660129374e-05,0.004400234172872358,2.2741303661596917e-05,03_04_2011_C2
0,3600,7,0,0.001301314961289499,0.00183369531095523,0.0,0.04507353838526207,0.18279984678566363,233.03959653701972,0.031045538332789818,0.0,0.8413638956478111,S,H,0.002245001389756212,0.0027654072034274464,0.0009730076980994901,03_04_2011_C2
0,3600,8,0,1.0000889005818428e-12,0.005238095946047627,0.2758445586569662,0.007514196442931827,0.005808018237119969,222.00240056865744,0.002717471128868028,0.0,0.7426438873609946,S,H,8.694105531770573e-07,0.00523835791659216,0.27582186541674913,03_04_2011_C2
0,3600,9,0,1.0000889005818426e-12,0.010406048404030255,0.8371238990807635,0.006210818562824193,0.00927718533581586,184.26655462223624,-0.03249479638521824,0.0,0.6264735462939234,S,H,1.3539785227788941e-06,0.010405143347786742,0.8370667095396684,03_04_2011_C2
0,3600,10,0,0.0003856173476256659,0.0027169369581392377,0.15825848804499598,0.09144621573711757,0.4594873926126007,109.24541160754457,0.08696061406696504,0.05694444444444444,0.7414345051859916,S,H,0.00821313328463209,0.010326265964778692,0.15341486479226366,03_04_2011_C2
0,3600,0,1,1.0000889005818166e-12,0.0,0.0,0.1346013704629571,0.9473794033544165,6.070001583352942,0.15960853415848827,0.5241666666666667,0.8947631951988305,H,H,0.05376678251184911,0.05376678251130228,0.05376678251130228,03_04_2011_C2
0,3600,2,1,1.0000889005818161e-12,0.0075916459077451925,0.0,0.09048613037342873,0.9549995195119295,9.284088453062795,0.09266559019161864,0.47444444444444445,0.9105049851142529,H,H,0.03568244404329087,0.04003223168302078,0.03568244404272085,03_04_2011_C2
0,3600,3,1,1.0000889005818168e-12,0.009817087637441935,0.0,0.03152873483327529,0.7309761235638252,55.375334255105045,0.044828996951594854,0.1125,0.9266026828588023,H,H,0.006334973036019793,0.014136717806452058,0.006334973035226984,03_04_2011_C2
0,3600,4,1,1.0000889005818113e-12,0.004989516018441664,0.4851499851637323,0.07287992300771623,0.9037330475186837,93.06095255121298,0.00678456526753551,0.0,0.8292902609541293,H,H,0.017180746586567087,0.020914177676921036,0.4317310301846856,03_04_2011_C2
0,3600,5,1,1.0000889005818428e-12,0.005288391171043738,0.06258798795334042,0.10990734055387485,0.8518105950596702,24.9389082346948,0.006656948350331794,0.315,0.7037682086086722,H,H,0.029038138876179218,0.03278313267662782,0.07430857024413746,03_04_2011_C2
0,3600,6,1,1.000088900581808e-12,0.007719725955279699,0.0,0.015404589281594678,0.038840284714339146,165.0961139652531,-0.0235837447463212,0.0,0.9088040952069425,S,H,3.376185969803976e-05,0.007736438662204462,3.3761858700176494e-05,03_04_2011_C2
0,3600,7,1,0.0003852958212109403,0.006628675451811672,0.0,0.048446097357730665,0.24064609537368262,230.68333404955706,0.015447169982415234,0.0,0.9456940983533629,S,H,0.0020405233290217554,0.008059884146259197,0.0016691403169011645,03_04_2011_C2
0,3600,8,1,1.0000889005818113e-12,0.004905419414978018,0.12189214977909246,0.005798262342842811,0.004738157489491414,218.64658582026078,0.004174661067364971,0.0,0.6469683568143552,S,H,4.671857019556831e-07,0.0049054910013237064,0.12188393029294232,03_04_2011_C2
0,3600,9,1,1.0000889005818428e-12,0.0004967907900879087,0.2613336517236713,0.013248168099602423,0.020074725653999672,182.10157443040288,-0.03757993152260974,0.0,0.7207327083927492,S,H,9.726015916899319e-06,0.0005061474402276373,0.26119806400519363,03_04_2011_C2
0,3600,10,1,1.0000889005818412e-12,0.004867094437584596,0.5003789408952676,0.10679059299523665,0.4846391199069199,106.14394852266645,0.0532590524016424,0.0525,0.842382440599879,S,H,0.010479820606991559,0.014820604887426325,0.479614983619423,03_04_2011_C2
0,3600,0,2,1.0000889005818161e-12,0.00032202497625721804,0.0,0.1043930483669423,0.992011116249891,9.806861524058156,0.14459527369039593,0.5075,0.9841085416375126,H,H,0.046276488230300415,0.04644090624970871,0.04627648822978994,03_04_2011_C2
0,3600,1,2,0.0007705916414219341,0.0032268381664091184,0.0,0.07727685006183102,0.954306143847462,9.284088453062795,0.09266559019161864,0.47444444444444445,0.9105049851142529,H,H,0.030884116793594138,0.032301917007125036,0.03044029371970527,03_04_2011_C2
0,3600,3,2,1.0000889005818113e-12,0.00462605806528571,0.6176329130986684,0.04109345385347722,0.8822637023898457,53.38901994648689,0.0028762104545543847,0.10111111111111111,0.9837958622330859,H,H,0.011158084527174433,0.014482224632260165,0.5471048010821921,03_04_2011_C2
0,3600,4,2,0.00038529582121093277,0.0004274089537106285,0.0,0.0918624411065348,0.9572935004551075,86.6865630718178,0.0029178864521725153,0.0,0.917525253832048,H,H,0.025019881130130213,0.025049615931215435,0.024747879843632737,03_04_2011_C2
0,3600,5,2,1.0000889005818424e-12,0.0,0.023209297414663488,0.09631936605081909,0.8935081011605631,20.96276602486323,-0.012998073562781548,0.30527777777777776,0.7876331077771574,H,H,0.028473047323459368,0.028473047322783395,0.04431991291245489,03_04_2011_C2
0,3600,6,2,1.000088900581808e-12,0.004254809491192946,0.0,0.023874557586020043,0.10078535040829119,158.9014355053135,-0.013452416815034066,0.0,0.8207718648793708,S,H,0.00020863071320290265,0.004425529554744614,0.0002086307122117618,03_04_2011_C2
0,3600,7,2,0.0005310184951277181,0.010298555908276219,0.46965842628604393,0.06435563050468861,0.37531017975095937,223.22438479774007,0.017040303885541154,0.0,0.8568945911351318,S,H,0.004616295695751949,0.013724820747967305,0.4550689662828689,03_04_2011_C2
0,3600,8,2,1.0000889005818428e-12,0.004865195437073311,0.14388035335465,0.023295730358689096,0.03464828479656583,212.61033157999321,0.030683765404742217,0.0,0.7278653952939285,S,H,3.8940374027521916e-05,0.004895853425045608,0.14370759088562243,03_04_2011_C2
0,3600,9,2,1.0000889005818113e-12,0.006741996207662249,0.2736414193075398,0.015584537300726257,0.0270471094878911,174.24707620643318,-0.012613892537202673,0.0,0.6402294498118912,S,H,1.70557605849135e-05,0.006751608265107903,0.2734344096073508,03_04_2011_C2
0,3600,10,2,1.0000889005818097e-12,0.0012906162878212335,0.0,0.12956417154914762,0.4628489398401731,99.42666275229202,0.0557295272084107,0.05416666666666667,0.7563247059577385,S,H,0.011330502775064867,0.012493775855116693,0.011330502774163568,03_04_2011_C2
0,3600,0,3,0.00038561734762565004,0.005016196136275575,0.2604657873654358,0.11427170176742454,0.9838999330332597,56.26890645928263,0.000521057155834182,0.09805555555555556,0.9679126665957747,H,H,0.0363979246935305,0.03940421460656529,0.22599981271508368,03_04_2011_C2
0,3600,1,3,1.0000889005818172e-12,0.005533425945439374,0.0,0.0665253955462517,0.9568931081378876,55.375334255105045,0.044828996951594854,0.1125,0.9266026828588023,H,H,0.02002009089330762,0.02378672850169769,0.020020090892628517,03_04_2011_C2
0,3600,2,3,1.0000889005818113e-12,0.006046229786318413,0.05681061333373916,0.08164976391396987,0.9896860369485591,53.38901994648689,0.0028762104545543847,0.10111111111111111,0.9837958622330859,H,H,0.02634028575187211,0.030288532146347028,0.06436900336547163,03_04_2011_C2
0,3600,4,3,1.0000889005818113e-12,0.008472689208097961,0.7735975985210533,0.08001125954590046,0.9489596757531521,45.84636017892163,0.0593417479294654,0.20722222222222222,0.9014528176877886,H,H,0.02546752717710699,0.03105044117154897,0.6961116644579843,03_04_2011_C2
0,3600,5,3,1.0000889005818113e-12,0.0060920731244924475,0.7999526829385759,0.09334523583100442,0.8854444154239023,64.93697103701746,0.03785222711245866,0.0,0.772212836295566,H,H,0.02067479675696087,0.02529982146142006,0.7473687283209098,03_04_2011_C2
0,3600,6,3,1.0000889005818428e-12,0.008128062376252965,0.9588858264330021,0.00936159711438307,0.05720923195274317,109.020955978556,3.929765810235681e-06,0.0,0.8365011632107365,S,H,3.528837028717373e-05,0.008132674369988534,0.9579687582855301,03_04_2011_C2
0,3600,7,3,1.0000889005818113e-12,0.0025913313165568663,0.6938867509597059,0.031769166938005584,0.14391275655568306,159.33485438617438,0.008353702714059524,0.0,0.8728037736031256,S,H,0.00048723480084358233,0.0030376639969038203,0.6898296706600044,03_04_2011_C2
0,3600,8,3,1.000088900581808e-12,0.008479267260964152,0.0,0.005060758318638,0.013760191976951183,160.92341167494533,0.012900662218967907,0.0,0.7129271645117545,S,H,2.098856273806906e-06,0.008477861519340487,2.0988552741348727e-06,03_04_2011_C2
0,3600,9,3,1.0000889005818428e-12,0.01299246289924505,0.7027144840118231,0.008599915696518662,0.03656598933784432,117.97441350298858,-0.0030737365906882536,0.0,0.6544189288788032,S,H,1.4922684767467487e-05,0.012984939918161697,0.7022400419578927,03_04_2011_C2
0,3600,10,3,1.0000889005818161e-12,0.006487812989159014,0.0,0.12607557839290395,0.46947204282841637,46.192599096553536,0.015890203869729252,0.06,0.7716271023684499,S,H,0.011423916277891289,0.017253556575420145,0.011423916276993245,03_04_2011_C2
0,3600,0,4,1.0000889005818113e-12,0.004095770939989363,0.0849551878098701,0.09367266741494135,0.9653403061064096,94.74656376845155,0.016701392261788916,0.0,0.9333293306821723,H,H,0.025765029602890333,0.028633329924984824,0.08714974940995457,03_04_2011_C2
0,3600,1,4,0.0007708058731818498,0.003206728695117622,0.0,0.05768390671519551,0.8660367317157373,93.06095255121298,0.00678456526753551,0.0,0.8292902609541293,H,H,0.01334718764294485,0.015215485640276548,0.012756543540431226,03_04_2011_C2
0,3600,2,4,1.000088900581808e-12,0.008411943910043185,0.0,0.07650377666830696,0.9521463121255741,86.6865630718178,0.0029178864521725153,0.0,0.917525253832048,H,H,0.020444230123874894,0.02645517383887758,0.020444230123162502,03_04_2011_C2
