recall,precision,threshold
1.0,0.5,
1.0,0.5022026431718062,-7.5394436554898805
1.0,0.504424778761062,-7.539440782622932
1.0,0.5066666666666667,-7.539440732730423
1.0,0.5089285714285714,-2.508472490184934
0.9912280701754386,0.5067264573991032,-2.490209556995665
0.9912280701754386,0.509009009009009,-2.4902070514064554
0.9912280701754386,0.5113122171945701,-0.3707923138876807
0.9912280701754386,0.5136363636363637,-0.37079231388231465
0.9824561403508771,0.5114155251141552,-0.3707923138822997
0.9736842105263158,0.5091743119266054,-0.36965804149539394
0.9649122807017544,0.5069124423963134,-0.3659415895019726
0.956140350877193,0.5046296296296297,-0.36272272396874755
0.9473684210526315,0.5023255813953489,-0.35102721649559043
0.9473684210526315,0.5046728971962616,-0.3434249963730954
0.9385964912280702,0.5023474178403756,-0.2972713140492348
0.9298245614035088,0.5,-0.29658063451077066
0.9298245614035088,0.5023696682464455,-0.29653292482194354
0.9210526315789473,0.5,-0.2903813333283889
0.9210526315789473,0.5023923444976076,-0.23352240828510196
0.9122807017543859,0.5,-0.23323584102512285
0.9035087719298246,0.4975845410628019,-0.2261937932651699
0.9035087719298246,0.5,-0.2179852954428634
0.8947368421052632,0.4975609756097561,-0.21452219370259148
0.8859649122807017,0.4950980392156863,-0.21075799334860576
0.8859649122807017,0.4975369458128079,-0.20996380103835083
0.8859649122807017,0.5,-0.20845886256334129
0.8771929824561403,0.4975124378109453,-0.20823246264131887
0.8771929824561403,0.5,-0.20595321241192216
0.8771929824561403,0.5025125628140703,-0.20506987518855194
0.8771929824561403,0.5050505050505051,-0.20489403504097875
0.868421052631579,0.5025380710659898,-0.20447826040543043
0.8596491228070176,0.5,-0.20435419130303095
0.8508771929824561,0.49743589743589745,-0.204076138550093
0.8508771929824561,0.5,-0.20401283223462707
0.8421052631578947,0.49740932642487046,-0.20393272218434016
0.8421052631578947,0.5,-0.2036230689204599
0.8421052631578947,0.5026178010471204,-0.20344464335100035
0.8333333333333334,0.5,-0.2033885066174637
0.8333333333333334,0.5026455026455027,-0.2033869632314725
0.8333333333333334,0.5053191489361702,-0.20336921905202837
0.8245614035087719,0.5026737967914439,-0.20334431208150205
0.8157894736842105,0.5,-0.20333578754599152
0.8157894736842105,0.5027027027027027,-0.2033067996688874
0.8070175438596491,0.5,-0.2033067307431529
0.8070175438596491,0.5027322404371585,-0.2033046221911152
0.7982456140350878,0.5,-0.20330287519362553
0.7982456140350878,0.5027624309392266,-0.20330115828270967
0.7894736842105263,0.5,-0.20330104590202588
0.7894736842105263,0.5027932960893855,-0.20329965113597392
0.7894736842105263,0.5056179775280899,-0.20329900825549765
0.7894736842105263,0.5084745762711864,-0.20329897492874674
0.7894736842105263,0.5113636363636364,-0.20329812244159115
0.7894736842105263,0.5142857142857142,-0.20329801777158144
0.7894736842105263,0.5172413793103449,-0.20329801636722894
0.7807017543859649,0.5144508670520231,-0.20329798158939033
0.7719298245614035,0.5116279069767442,-0.20329793472984775
0.7631578947368421,0.5087719298245614,-0.20329789350471758
0.7631578947368421,0.5117647058823529,-0.20329780960849517
0.7543859649122807,0.5088757396449705,-0.20329771704717492
0.7543859649122807,0.5119047619047619,-0.20329771405086666
0.7543859649122807,0.5149700598802395,-0.20329770863649277
0.7456140350877193,0.5120481927710844,-0.20329770778369433
0.7368421052631579,0.509090909090909,-0.20329770719177326
0.7368421052631579,0.5121951219512195,-0.20329770695728616
0.7368421052631579,0.5153374233128835,-0.2032977068706492
0.7368421052631579,0.5185185185185185,-0.2032977068685594
0.7368421052631579,0.5217391304347826,-0.20329770686850446
0.6929824561403509,0.5231788079470199,0.0
0.6842105263157895,0.5234899328859061,0.06973064595683823
0.6842105263157895,0.527027027027027,0.0697306459568416
0.6754385964912281,0.5238095238095238,0.06973064595684397
0.6754385964912281,0.5273972602739726,0.06973064595689134
0.6666666666666666,0.5241379310344828,0.06973064595823121
0.6666666666666666,0.5277777777777778,0.06973064595855082
0.6578947368421053,0.5244755244755245,0.06973064597148407
0.6578947368421053,0.528169014084507,0.06973064597532899
0.6578947368421053,0.5319148936170213,0.06973064605073843
0.6578947368421053,0.5357142857142857,0.06973064632031806
0.6578947368421053,0.539568345323741,0.06973064658535585
0.6578947368421053,0.5434782608695652,0.0697306473475055
0.6578947368421053,0.5474452554744526,0.06973064768869915
0.6491228070175439,0.5441176470588235,0.0697306488383695
0.6491228070175439,0.5481481481481482,0.06973064884269131
0.6403508771929824,0.5447761194029851,0.06973064932685731
0.6403508771929824,0.5488721804511278,0.06973067742596742
0.631578947368421,0.5454545454545454,0.06973067817422979
0.631578947368421,0.549618320610687,0.06973068944951576
0.631578947368421,0.5538461538461539,0.06973069364320009
0.6228070175438597,0.5503875968992248,0.06973071002397487
0.6140350877192983,0.546875,0.06973071263998731
0.6140350877192983,0.5511811023622047,0.06973072735882126
0.6052631578947368,0.5476190476190477,0.06973087996540253
0.6052631578947368,0.552,0.06973104843928925
0.6052631578947368,0.5564516129032258,0.06973118505854159
0.6052631578947368,0.5609756097560976,0.06973139013898426
0.5964912280701754,0.5573770491803278,0.06973160717529658
0.5964912280701754,0.5619834710743802,0.06973168004136947
0.5877192982456141,0.5583333333333333,0.06973262939117256
0.5789473684210527,0.5546218487394958,0.06973360691725768
0.5701754385964912,0.5508474576271186,0.0697366380592691
0.5614035087719298,0.5470085470085471,0.06973922606564226
0.5614035087719298,0.5517241379310345,0.069742057642204
0.5526315789473685,0.5478260869565217,0.06974391909992184
0.543859649122807,0.543859649122807,0.06974476657507347
0.543859649122807,0.5486725663716814,0.06974517002584307
0.543859649122807,0.5535714285714286,0.06975242523983284
0.543859649122807,0.5585585585585585,0.06975423710194538
0.543859649122807,0.5636363636363636,0.06975469264361964
0.5350877192982456,0.5596330275229358,0.06975577178349691
0.5263157894736842,0.5555555555555556,0.0697594726291371
0.5263157894736842,0.5607476635514018,0.06976328819791054
0.5175438596491229,0.5566037735849056,0.06976643622519807
0.5175438596491229,0.5619047619047619,0.06976793819039875
0.5087719298245614,0.5576923076923077,0.06976916867144659
0.5,0.5533980582524272,0.06977778236238215
0.5,0.5588235294117647,0.06977819740015237
0.49122807017543857,0.5544554455445545,0.069781997811945
0.49122807017543857,0.56,0.06978578826925123
0.4824561403508772,0.5555555555555556,0.06979831108962893
0.4824561403508772,0.5612244897959183,0.06984582830979756
0.47368421052631576,0.5567010309278351,0.06987374995113177
0.4649122807017544,0.5520833333333334,0.0699352383451613
0.4649122807017544,0.5578947368421052,0.07000692408447419
0.45614035087719296,0.5531914893617021,0.07008976243805458
0.45614035087719296,0.5591397849462365,0.07009867114787784
0.45614035087719296,0.5652173913043478,0.07010026880045953
0.45614035087719296,0.5714285714285714,0.07015300473739564
0.45614035087719296,0.5777777777777777,0.07037433253633738
0.45614035087719296,0.5842696629213483,0.07054481266242629
0.4473684210526316,0.5795454545454546,0.0705465924541546
0.4473684210526316,0.5862068965517241,0.0710500531737042
0.43859649122807015,0.5813953488372093,0.07205334032205264
0.4298245614035088,0.5764705882352941,0.07214944075286968
0.42105263157894735,0.5714285714285714,0.07370072563298737
0.41228070175438597,0.5662650602409639,0.07429677189183298
0.40350877192982454,0.5609756097560976,0.07472743937727694
0.39473684210526316,0.5555555555555556,0.07509761965140978
0.39473684210526316,0.5625,0.07650179259974371
0.39473684210526316,0.569620253164557,0.07752223472595456
0.38596491228070173,0.5641025641025641,0.07811427777407616
0.37719298245614036,0.5584415584415584,0.07964457439894693
0.37719298245614036,0.5657894736842105,0.08462187331490259
0.3684210526315789,0.56,0.08551742739740667
0.3684210526315789,0.5675675675675675,0.08768588680285157
0.3684210526315789,0.5753424657534246,0.08916555174007511
0.35964912280701755,0.5694444444444444,0.0968725050718231
0.35964912280701755,0.5774647887323944,0.10203197369509956
0.3508771929824561,0.5714285714285714,0.11153689002464337
0.34210526315789475,0.5652173913043478,0.11338991739152417
0.3333333333333333,0.5588235294117647,0.14618754146824614
0.3333333333333333,0.5671641791044776,0.15636057389118985
0.32456140350877194,0.5606060606060606,0.16281270961108263
0.32456140350877194,0.5692307692307692,0.1646896275136348
0.3157894736842105,0.5625,0.1673346336191782
0.30701754385964913,0.5555555555555556,0.16736123566251018
0.2982456140350877,0.5483870967741935,0.1675370129468355
0.2894736842105263,0.5409836065573771,0.16754319365088116
0.2894736842105263,0.55,0.3469829694489894
0.2894736842105263,0.559322033898305,0.3469829695307272
0.2894736842105263,0.5689655172413793,0.34698299046737663
0.2894736842105263,0.5789473684210527,0.3469829917661688
0.2894736842105263,0.5892857142857143,0.34698301592264486
0.2894736842105263,0.6,0.3469832100931067
0.2807017543859649,0.5925925925925926,0.3469832139808593
0.2807017543859649,0.6037735849056604,0.346983401048824
0.2807017543859649,0.6153846153846154,0.3469835025049002
0.2719298245614035,0.6078431372549019,0.34698384989228653
0.2631578947368421,0.6,0.34698499754045947
0.2631578947368421,0.6122448979591837,0.34698723839289164
0.2543859649122807,0.6041666666666666,0.34698850295918576
0.24561403508771928,0.5957446808510638,0.3469886837760676
0.24561403508771928,0.6086956521739131,0.34699000230485194
0.23684210526315788,0.6,0.3469903189112319
0.23684210526315788,0.6136363636363636,0.346993292207633
0.22807017543859648,0.6046511627906976,0.3469940998971752
0.21929824561403508,0.5952380952380952,0.3469943613606158
0.21052631578947367,0.5853658536585366,0.3469964815971729
0.21052631578947367,0.6,0.34700854587746605
0.21052631578947367,0.6153846153846154,0.34701640291793834
0.20175438596491227,0.6052631578947368,0.3470166546694722
0.19298245614035087,0.5945945945945946,0.34701923187909695
