recall,precision,threshold
1.0,0.5,
1.0,0.5022026431718062,-3.5662900875378174
1.0,0.504424778761062,-2.17286943519302
1.0,0.5066666666666667,-2.172818443510611
1.0,0.5089285714285714,-2.1728184137252584
1.0,0.5112107623318386,-1.0161544474320907
1.0,0.5135135135135135,-1.0142463363847212
1.0,0.5158371040723982,-1.0029639525623542
0.9912280701754386,0.5136363636363637,-0.9989903283325237
0.9824561403508771,0.5114155251141552,-0.9901043123333836
0.9824561403508771,0.5137614678899083,-0.9899632508481838
0.9824561403508771,0.5161290322580645,-0.9857084181418884
0.9824561403508771,0.5185185185185185,-0.9849471405579686
0.9824561403508771,0.5209302325581395,-0.9847453570124435
0.9736842105263158,0.5186915887850467,-0.9843486324973031
0.9736842105263158,0.5211267605633803,-0.9843482072915389
0.9736842105263158,0.5235849056603774,-0.9843389441137439
0.9649122807017544,0.5213270142180095,-0.9843387746166546
0.9649122807017544,0.5238095238095238,-0.9843387316847433
0.9649122807017544,0.5263157894736842,-0.9843387316657898
0.9649122807017544,0.5288461538461539,-0.7773040617351229
0.9649122807017544,0.5314009661835749,-0.6192550342837844
0.9649122807017544,0.5339805825242718,-0.6192332872206824
0.956140350877193,0.5317073170731708,-0.6192279482858754
0.9473684210526315,0.5294117647058824,-0.6190788727234093
0.9385964912280702,0.5270935960591133,-0.6190171169275428
0.9385964912280702,0.5297029702970297,-0.6187747492005005
0.9298245614035088,0.527363184079602,-0.6186153665200864
0.9298245614035088,0.53,-0.6183247446912449
0.9298245614035088,0.5326633165829145,-0.6182446087757623
0.9210526315789473,0.5303030303030303,-0.6178092929764928
0.9122807017543859,0.5279187817258884,-0.6177268276758691
0.9122807017543859,0.5306122448979592,-0.6175323465025039
0.9122807017543859,0.5333333333333333,-0.6145307885877752
0.9122807017543859,0.5360824742268041,-0.6142437361969654
0.9122807017543859,0.538860103626943,-0.6110119823096876
0.9122807017543859,0.5416666666666666,-0.6078658444157812
0.9035087719298246,0.5392670157068062,-0.5976235169820865
0.8947368421052632,0.5368421052631579,-0.1590281712076695
0.8859649122807017,0.5343915343915344,-0.15902817118517132
0.8771929824561403,0.5319148936170213,-0.15902330173749063
0.868421052631579,0.5294117647058824,-0.15888480288952353
0.8596491228070176,0.5268817204301075,-0.1588638579350438
0.8508771929824561,0.5243243243243243,-0.1585059749212748
0.8508771929824561,0.5271739130434783,-0.1574660190901505
0.8421052631578947,0.5245901639344263,-0.15677971174692495
0.8421052631578947,0.5274725274725275,-0.15676296138674595
0.8333333333333334,0.5248618784530387,-0.15526987130572067
0.8333333333333334,0.5277777777777778,-0.14517216517178447
0.8333333333333334,0.5307262569832403,-0.1416437239588293
0.8245614035087719,0.5280898876404494,-0.13384286825603198
0.8245614035087719,0.5310734463276836,-0.11403785100149863
0.8157894736842105,0.5284090909090909,-0.1137705406092349
0.8070175438596491,0.5257142857142857,-0.10331587145528748
0.7982456140350878,0.5229885057471264,-0.08963258253176537
0.7894736842105263,0.5202312138728323,-0.0853075931850746
0.7894736842105263,0.5232558139534884,-0.08434147185241414
0.7807017543859649,0.52046783625731,-0.08234300695157565
0.7807017543859649,0.5235294117647059,-0.08205766299617925
0.7807017543859649,0.5266272189349113,-0.081992634074102
0.7807017543859649,0.5297619047619048,-0.08198036750458589
0.7807017543859649,0.5329341317365269,-0.064388039101834
0.7719298245614035,0.5301204819277109,-0.05134449039924197
0.7719298245614035,0.5333333333333333,-0.04217501807546918
0.7631578947368421,0.5304878048780488,-0.021218917187509137
0.7631578947368421,0.5337423312883436,-0.012576863403947758
0.7543859649122807,0.5308641975308642,-0.01133960740916308
0.7543859649122807,0.5341614906832298,-0.004124443298483257
0.7543859649122807,0.5375,-0.003174950437570545
0.7456140350877193,0.5345911949685535,1.1202154528612574e-15
0.7456140350877193,0.5379746835443038,0.002509556288672568
0.7368421052631579,0.535031847133758,0.00509000702955574
0.7280701754385965,0.532051282051282,0.005475990150617005
0.7280701754385965,0.535483870967742,0.006148623129768771
0.7192982456140351,0.5324675324675324,0.0064502813547662186
0.7192982456140351,0.5359477124183006,0.006458882945216016
0.7105263157894737,0.5328947368421053,0.00705802654929423
0.7017543859649122,0.5298013245033113,0.007443860242356673
0.6929824561403509,0.5266666666666666,0.007478753644354741
0.6929824561403509,0.5302013422818792,0.007516275321825236
0.6842105263157895,0.527027027027027,0.007520437181891007
0.6842105263157895,0.5306122448979592,0.007544166931556864
0.6754385964912281,0.5273972602739726,0.00758566461221831
0.6754385964912281,0.5310344827586206,0.007586788490800939
0.6754385964912281,0.5347222222222222,0.007588013511194869
0.6754385964912281,0.5384615384615384,0.007588172912876001
0.6754385964912281,0.5422535211267606,0.010659369872593416
0.6666666666666666,0.5390070921985816,0.015586687196777776
0.6578947368421053,0.5357142857142857,0.016900309407159017
0.6491228070175439,0.5323741007194245,0.019186524568961527
0.6403508771929824,0.5289855072463768,0.02057583571953446
0.631578947368421,0.5255474452554745,0.024523659666587747
0.6228070175438597,0.5220588235294118,0.02511874358285332
0.6140350877192983,0.5185185185185185,0.025270555420532026
0.6052631578947368,0.5149253731343284,0.0329114253015198
0.5964912280701754,0.5112781954887218,0.03291559875236408
0.5964912280701754,0.5151515151515151,0.03364305300597885
0.5964912280701754,0.5190839694656488,0.033660910123743865
0.5877192982456141,0.5153846153846153,0.03375901577459395
0.5877192982456141,0.5193798449612403,0.03491246084032261
0.5789473684210527,0.515625,0.03493677426382712
0.5701754385964912,0.5118110236220472,0.03498103661595804
0.5701754385964912,0.5158730158730159,0.03502838101926968
0.5701754385964912,0.52,0.035039795461220824
0.5701754385964912,0.5241935483870968,0.03514896090696795
0.5701754385964912,0.5284552845528455,0.035193767715310034
0.5614035087719298,0.5245901639344263,0.035193988501946466
0.5526315789473685,0.5206611570247934,0.03520447960172558
0.543859649122807,0.5166666666666667,0.0352142703814967
0.543859649122807,0.5210084033613446,0.03521685106324446
0.543859649122807,0.5254237288135594,0.03522166181766587
0.5350877192982456,0.5213675213675214,0.035225521555268854
0.5350877192982456,0.5258620689655172,0.03522931486753553
0.5350877192982456,0.5304347826086957,0.03523264476863698
0.5263157894736842,0.5263157894736842,0.03523330377956421
0.5263157894736842,0.5309734513274337,0.03523347711384692
0.5263157894736842,0.5357142857142857,0.03523406516432459
0.5263157894736842,0.5405405405405406,0.03523413879743141
0.5263157894736842,0.5454545454545454,0.03523602231362147
0.5175438596491229,0.5412844036697247,0.035236055136848674
0.5175438596491229,0.5462962962962963,0.03523625357614035
0.5087719298245614,0.5420560747663551,0.03523633351870316
0.5087719298245614,0.5471698113207547,0.035236475553326596
0.5087719298245614,0.5523809523809524,0.03523671350132038
0.5087719298245614,0.5576923076923077,0.03523676008021699
0.5087719298245614,0.5631067961165048,0.03523677594688948
0.5087719298245614,0.5686274509803921,0.035236821437610366
0.5,0.5643564356435643,0.03523692959792382
0.5,0.57,0.035236933947667734
0.5,0.5757575757575758,0.03523693659379133
0.49122807017543857,0.5714285714285714,0.03523693847800646
0.4824561403508772,0.5670103092783505,0.03523693978582633
0.4824561403508772,0.5729166666666666,0.035236940144843756
0.4824561403508772,0.5789473684210527,0.03523694043015321
0.4824561403508772,0.5851063829787234,0.03523694047585911
0.4824561403508772,0.5913978494623656,0.03523694048296325
0.47368421052631576,0.5869565217391305,0.03523694049281316
