recall,precision,threshold
1.0,0.5,
1.0,0.5022026431718062,-7.555092971680057
1.0,0.504424778761062,-7.042909814464457
1.0,0.5066666666666667,-4.248997682652197
1.0,0.5089285714285714,-3.3367232814991463
1.0,0.5112107623318386,-3.1138095655441123
1.0,0.5135135135135135,-2.6752252550849045
1.0,0.5158371040723982,-2.179921100123285
1.0,0.5205479452054794,-1.9883154011346282
1.0,0.5229357798165137,-1.604672886882222
0.9912280701754386,0.5207373271889401,-1.540037137976819
0.9736842105263158,0.5260663507109005,-1.456277486763361
0.9736842105263158,0.5311004784688995,-1.3832611932866135
0.9736842105263158,0.5336538461538461,-1.3244808859422799
0.9736842105263158,0.5362318840579711,-1.2486970697587707
0.9649122807017544,0.5339805825242718,-1.2026201092258084
0.9385964912280702,0.535,-1.1763075348298497
0.9298245614035088,0.5380710659898477,-1.1091466829141716
0.9298245614035088,0.5408163265306123,-1.1015671699872458
0.9210526315789473,0.5384615384615384,-1.0685346670979525
0.9122807017543859,0.5360824742268041,-1.0462350053746248
0.9122807017543859,0.538860103626943,-1.0445109340087684
0.9035087719298246,0.5364583333333334,-0.9867657431905431
0.8947368421052632,0.5340314136125655,-0.8794585806423577
0.8859649122807017,0.5372340425531915,-0.8291767309806602
0.8859649122807017,0.5401069518716578,-0.7885647151644413
0.8859649122807017,0.543010752688172,-0.7111315471982034
0.8859649122807017,0.5459459459459459,-0.6807813308617991
0.8859649122807017,0.5489130434782609,-0.6641243776142495
0.8508771929824561,0.5388888888888889,-0.526318956746183
0.8421052631578947,0.5423728813559322,-0.49579734417009536
0.7807017543859649,0.55625,-0.46926272076770564
0.7807017543859649,0.559748427672956,-0.424537998200059
0.7807017543859649,0.5632911392405063,-0.3697504005447447
0.7719298245614035,0.5605095541401274,-0.3367691729599474
0.7631578947368421,0.5612903225806452,-0.32094579521263095
0.7543859649122807,0.5584415584415584,-0.3167651304681619
0.7280701754385965,0.5570469798657718,-0.31098475371807494
0.7192982456140351,0.5578231292517006,-0.3102345495575577
0.6578947368421053,0.5555555555555556,-0.2539285177395975
0.6491228070175439,0.5522388059701493,-0.2463490048126717
0.631578947368421,0.5581395348837209,-0.18929276883419427
0.6228070175438597,0.568,-0.16258935359921384
0.6228070175438597,0.5725806451612904,-0.12798615782998002
0.6140350877192983,0.5737704918032787,-0.10553311762073642
0.6140350877192983,0.5785123966942148,-0.09803207925759701
0.6140350877192983,0.5882352941176471,-0.09490034652944956
0.6052631578947368,0.5847457627118644,-0.0895583996048025
0.5964912280701754,0.5862068965517241,-0.06743199211772292
0.5964912280701754,0.5964912280701754,-0.040975843279119586
0.5789473684210527,0.5945945945945946,-0.03101480178456356
0.5789473684210527,0.6055045871559633,-0.030264597624046305
0.5701754385964912,0.6018518518518519,-0.0035611823890658867
0.5701754385964912,0.6074766355140186,0.0002490228051121868
0.5614035087719298,0.6464646464646465,0.02604143419391386
0.5526315789473685,0.6494845360824743,0.11738059833429754
0.543859649122807,0.6458333333333334,0.11805232793102836
0.543859649122807,0.6526315789473685,0.12210979952158355
0.5350877192982456,0.648936170212766,0.14856594836018688
0.5175438596491229,0.6483516483516484,0.17443683431277496
0.5087719298245614,0.6444444444444445,0.1850696054040618
0.5,0.6705882352941176,0.19131583656675555
0.49122807017543857,0.6666666666666666,0.28250681586208504
0.4824561403508772,0.6626506024096386,0.3203108275476854
0.4649122807017544,0.6708860759493671,0.4066500395948637
0.45614035087719296,0.6666666666666666,0.4712857885002669
0.4473684210526316,0.6623376623376623,0.530414536203907
0.4298245614035088,0.6621621621621622,0.5550454397137248
0.42105263157894735,0.6575342465753424,0.5624767677955964
0.42105263157894735,0.676056338028169,0.6462364190090543
0.40350877192982454,0.6865671641791045,0.686619991528375
0.39473684210526316,0.6923076923076923,0.7086035295912942
0.37719298245614036,0.7166666666666667,0.7656597655697717
0.3684210526315789,0.711864406779661,0.7778109708237045
0.35964912280701755,0.7192982456140351,0.7779591556687587
0.3333333333333333,0.7037037037037037,0.8350153916472361
0.3157894736842105,0.7058823529411765,0.9139766911248461
0.30701754385964913,0.7142857142857143,0.9239377326194023
0.2807017543859649,0.6956521739130435,0.9262063709425656
0.21929824561403508,0.6756756756756757,0.9809939685978797
0.21929824561403508,0.6944444444444444,0.9849457706774216
0.21929824561403508,0.7142857142857143,1.0723331327382635
0.21052631578947367,0.7058823529411765,1.116520322492072
0.20175438596491227,0.71875,1.1400221398080277
0.19298245614035087,0.7096774193548387,1.2078594866324557
0.18421052631578946,0.7241379310344828,1.2351715091425894
0.17543859649122806,0.7142857142857143,1.264915722610933
0.17543859649122806,0.7407407407407407,1.399703699501843
0.14912280701754385,0.7083333333333334,1.4262383229042328
0.14035087719298245,0.6956521739130435,1.4505057121706977
0.13157894736842105,0.6818181818181818,1.4908946787971726
0.06140350877192982,0.5384615384615384,1.6415725259323408
0.05263157894736842,0.5,1.675707269249193
0.03508771929824561,0.5714285714285714,1.7327635052276704
0.02631578947368421,0.75,1.8241026693680542
0.017543859649122806,0.6666666666666666,1.8811589053465316
0.017543859649122806,1.0,2.0714728568960377
0.008771929824561403,1.0,2.1628120210364217
0.0,1.0,2.219868257014899
