fpr,tpr,threshold
0.0,0.0,inf
0.0,0.008771929824561403,0.9087564428795559
0.0,0.02631578947368421,0.9087382650772533
0.017543859649122806,0.02631578947368421,0.9087375069952293
0.017543859649122806,0.08771929824561403,0.5508085900848095
0.02631578947368421,0.08771929824561403,0.550784320261631
0.02631578947368421,0.09649122807017543,0.5507843201802342
0.043859649122807015,0.09649122807017543,0.5507843199207045
0.043859649122807015,0.10526315789473684,0.5507843197970258
0.05263157894736842,0.10526315789473684,0.5507843190796664
0.05263157894736842,0.14035087719298245,0.5507815733247025
0.07894736842105263,0.14035087719298245,0.5439636709738626
0.07894736842105263,0.14912280701754385,0.5236146191285596
0.10526315789473684,0.14912280701754385,0.4920332699438599
0.10526315789473684,0.18421052631578946,0.4584498249408729
0.13157894736842105,0.18421052631578946,0.4584498247000918
0.13157894736842105,0.19298245614035087,0.4584498243537379
0.14035087719298245,0.19298245614035087,0.45844982420949787
0.14035087719298245,0.21052631578947367,0.4584498132750165
0.15789473684210525,0.21052631578947367,0.45844975451690223
0.15789473684210525,0.21929824561403508,0.45844974627304014
0.16666666666666666,0.21929824561403508,0.45844969472815916
0.16666666666666666,0.2982456140350877,0.45844255059470806
0.17543859649122806,0.2982456140350877,0.45844152201104965
0.17543859649122806,0.32456140350877194,0.45808566731686784
0.18421052631578946,0.32456140350877194,0.4579886098542794
0.18421052631578946,0.3684210526315789,0.38993828699144684
0.19298245614035087,0.3684210526315789,0.3896043130115625
0.19298245614035087,0.39473684210526316,0.2888217002929027
0.21929824561403508,0.39473684210526316,0.2415272544992248
0.21929824561403508,0.40350877192982454,0.23677828312175703
0.2631578947368421,0.40350877192982454,0.16930816601321466
0.2631578947368421,0.41228070175438597,0.16925667893025742
0.2719298245614035,0.41228070175438597,0.16848716359931484
0.2719298245614035,0.42105263157894735,0.16775842752003858
0.2807017543859649,0.42105263157894735,0.16530293617120956
0.2807017543859649,0.4473684210526316,0.10903533197842696
0.2894736842105263,0.4473684210526316,0.09731325348496789
0.2894736842105263,0.45614035087719296,0.035236940500112446
0.30701754385964913,0.45614035087719296,0.035236940500099706
0.30701754385964913,0.4649122807017544,0.03523694050009074
0.32456140350877194,0.4649122807017544,0.03523694049533378
0.32456140350877194,0.47368421052631576,0.03523694049484216
0.3333333333333333,0.47368421052631576,0.03523694049363296
0.3333333333333333,0.4824561403508772,0.03523694049281316
0.3684210526315789,0.4824561403508772,0.035236940144843756
0.3684210526315789,0.5,0.03523693847800646
0.38596491228070173,0.5,0.035236933947667734
0.38596491228070173,0.5087719298245614,0.03523692959792382
0.4298245614035088,0.5087719298245614,0.035236475553326596
0.4298245614035088,0.5175438596491229,0.03523633351870316
0.43859649122807015,0.5175438596491229,0.03523625357614035
0.43859649122807015,0.5263157894736842,0.035236055136848674
0.47368421052631576,0.5263157894736842,0.03523347711384692
0.47368421052631576,0.5350877192982456,0.03523330377956421
0.49122807017543857,0.5350877192982456,0.03522931486753553
0.49122807017543857,0.543859649122807,0.035225521555268854
0.5087719298245614,0.543859649122807,0.03521685106324446
0.5087719298245614,0.5701754385964912,0.035193988501946466
0.543859649122807,0.5701754385964912,0.03502838101926968
0.543859649122807,0.5877192982456141,0.03493677426382712
0.5526315789473685,0.5877192982456141,0.03491246084032261
0.5526315789473685,0.5964912280701754,0.03375901577459395
0.5701754385964912,0.5964912280701754,0.03364305300597885
0.5701754385964912,0.6754385964912281,0.015586687196777776
0.6052631578947368,0.6754385964912281,0.007586788490800939
0.6052631578947368,0.6842105263157895,0.00758566461221831
0.6140350877192983,0.6842105263157895,0.007544166931556864
0.6140350877192983,0.6929824561403509,0.007520437181891007
0.6228070175438597,0.6929824561403509,0.007516275321825236
0.6228070175438597,0.7192982456140351,0.00705802654929423
0.631578947368421,0.7192982456140351,0.006458882945216016
0.631578947368421,0.7280701754385965,0.0064502813547662186
0.6403508771929824,0.7280701754385965,0.006148623129768771
0.6403508771929824,0.7456140350877193,0.00509000702955574
0.6491228070175439,0.7456140350877193,0.002509556288672568
0.6491228070175439,0.7543859649122807,1.1202154528612574e-15
0.6666666666666666,0.7543859649122807,-0.004124443298483257
0.6666666666666666,0.7631578947368421,-0.01133960740916308
0.6754385964912281,0.7631578947368421,-0.012576863403947758
0.6754385964912281,0.7719298245614035,-0.021218917187509137
0.6842105263157895,0.7719298245614035,-0.04217501807546918
0.6842105263157895,0.7807017543859649,-0.05134449039924197
0.7192982456140351,0.7807017543859649,-0.08205766299617925
0.7192982456140351,0.7894736842105263,-0.08234300695157565
0.7280701754385965,0.7894736842105263,-0.08434147185241414
0.7280701754385965,0.8245614035087719,-0.1137705406092349
0.7368421052631579,0.8245614035087719,-0.11403785100149863
0.7368421052631579,0.8333333333333334,-0.13384286825603198
0.7543859649122807,0.8333333333333334,-0.14517216517178447
0.7543859649122807,0.8421052631578947,-0.15526987130572067
0.7631578947368421,0.8421052631578947,-0.15676296138674595
0.7631578947368421,0.8508771929824561,-0.15677971174692495
0.7719298245614035,0.8508771929824561,-0.1574660190901505
0.7719298245614035,0.9122807017543859,-0.5976235169820865
0.8157894736842105,0.9122807017543859,-0.6175323465025039
0.8157894736842105,0.9298245614035088,-0.6178092929764928
0.8333333333333334,0.9298245614035088,-0.6183247446912449
0.8333333333333334,0.9385964912280702,-0.6186153665200864
0.8421052631578947,0.9385964912280702,-0.6187747492005005
0.8421052631578947,0.9649122807017544,-0.6192279482858754
0.8859649122807017,0.9649122807017544,-0.9843387316847433
0.8859649122807017,0.9736842105263158,-0.9843387746166546
