src,score
102,14.928545723282515
108,12.502820518877648
113,11.827721327909924
110,11.648511001715876
111,10.627904245342526
106,8.896551253339481
107,8.769496567570226
104,8.424715994167993
103,7.638717463904932
109,7.450815140054804
100,6.479157911638789
114,6.104160654028343
105,5.3803633878759864
101,4.1260981653447875
112,3.250876981750099
120,-1.7379969659242722
122,-2.5677815572357248
126,-2.6346382338568697
124,-3.248352945738821
116,-3.3496798351106682
115,-3.613782610136955
119,-3.8291292080271133
117,-5.397133272710628
127,-6.2989580111273105
125,-7.125097896995207
121,-7.98772954308094
118,-8.719672851144969
128,-8.899849204276721
129,-9.194105550617481
123,-9.536977741608212
