src,score
110,9.199678707216284
101,8.796328726082098
112,8.023474524191592
102,6.883554048864535
111,6.59614979433632
114,6.315250923523366
100,6.040677968947033
115,4.379842231574
108,4.219661639093889
106,4.162185441404701
104,4.087342395106528
109,3.216497167214657
107,1.9281737170796638
105,0.7066624906749307
116,0.12531720756522696
103,0.016897043270310275
113,-0.05110538238198581
122,-1.5316099937132879
121,-1.7413730855636211
127,-1.9464270439198625
120,-2.347432938492811
125,-3.1636089197589197
118,-3.209646027556828
126,-3.2543909735319883
119,-3.6325674816953795
123,-4.250085950063856
124,-4.575776535529452
128,-7.067593355811621
129,-7.132001420387273
117,-13.455332571130336
