simulation,stride,lag,nbins_te,gc_maxlag,dist_thr,ablation,w_krl,w_tsmi,w_te,w_gc,w_spatial,w_knn,w_dtw,auroc,aupr,cliffs_delta,prec_at_k,recall_at_k,f1_at_k,hits_at_k,ndcg_at_k
6,1,4,12,6,inf,krlflow_only,1.2,0.4,0.3,0.3,0,0,0,0.8188918558077436,0.10901765035558561,0.6377837116154852,0.3,0.12857142857142856,0.18,9.0,0.28239162931037354
6,1,4,12,6,inf,krlflow_spatial,1.2,0.4,0.3,0.3,0,0,0,0.8188918558077436,0.10901765035558561,0.6377837116154852,0.3,0.12857142857142856,0.18,9.0,0.28239162931037354
6,1,4,12,6,inf,krlflow_knn_align,1.2,0.4,0.3,0.3,0,0,0,0.8188918558077436,0.10901765035558561,0.6377837116154852,0.3,0.12857142857142856,0.18,9.0,0.28239162931037354
6,1,4,12,6,inf,krlflow_dtw,1.2,0.4,0.3,0.3,0,0,0,0.8188918558077436,0.10901765035558561,0.6377837116154852,0.3,0.12857142857142856,0.18,9.0,0.28239162931037354
6,1,4,12,6,inf,tsmi_only,1.2,0.4,0.3,0.3,0,0,0,0.8061431909212283,0.06598810423758414,0.6122863818424545,0.16666666666666666,0.07142857142857142,0.1,5.0,0.13364684786379785
6,1,4,12,6,inf,te_only,1.2,0.4,0.3,0.3,0,0,0,0.5,0.016091954022988506,0.0,0.0,0.0,0.0,0.0,0.0
6,1,4,12,6,inf,gc_only,1.2,0.4,0.3,0.3,0,0,0,0.5560130173564753,0.018798169010232714,0.11202603471295024,0.0,0.0,0.0,0.0,0.0
6,1,4,12,6,inf,tsmi_spatial,1.2,0.4,0.3,0.3,0,0,0,0.8188918558077436,0.10901765035558561,0.6377837116154852,0.3,0.12857142857142856,0.18,9.0,0.28239162931037354
6,1,4,12,6,inf,tsmi_knn_align,1.2,0.4,0.3,0.3,0,0,0,0.8188918558077436,0.10901765035558561,0.6377837116154852,0.3,0.12857142857142856,0.18,9.0,0.28239162931037354
6,1,4,12,6,inf,tsmi_dtw,1.2,0.4,0.3,0.3,0,0,0,0.8188918558077436,0.10901765035558561,0.6377837116154852,0.3,0.12857142857142856,0.18,9.0,0.28239162931037354
6,1,4,12,6,inf,te_spatial,1.2,0.4,0.3,0.3,0,0,0,0.8188918558077436,0.10901765035558561,0.6377837116154852,0.3,0.12857142857142856,0.18,9.0,0.28239162931037354
