simulation,stride,lag,nbins_te,gc_maxlag,dist_thr,ablation,w_krl,w_tsmi,w_te,w_gc,w_spatial,w_knn,w_dtw,auroc,aupr,cliffs_delta,prec_at_k,recall_at_k,f1_at_k,hits_at_k,ndcg_at_k
2,1,4,12,6,inf,krlflow_only,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
2,1,4,12,6,inf,krlflow_spatial,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
2,1,4,12,6,inf,krlflow_knn_align,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
2,1,4,12,6,inf,krlflow_dtw,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
2,1,4,12,6,inf,tsmi_only,1.2,0.4,0.3,0.3,0,0,0,0.8278454606141522,0.0499067953981111,0.6556909212283022,0.03333333333333333,0.014285714285714285,0.02,1.0,0.034433453717755504
2,1,4,12,6,inf,te_only,1.2,0.4,0.3,0.3,0,0,0,0.5,0.016091954022988506,0.0,0.0,0.0,0.0,0.0,0.0
2,1,4,12,6,inf,gc_only,1.2,0.4,0.3,0.3,0,0,0,0.6015787716955941,0.03182608436937066,0.20315754339118758,0.13333333333333333,0.05714285714285714,0.08,4.0,0.11277975532829403
2,1,4,12,6,inf,tsmi_spatial,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
2,1,4,12,6,inf,tsmi_knn_align,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
2,1,4,12,6,inf,tsmi_dtw,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
2,1,4,12,6,inf,te_spatial,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
2,1,4,12,6,inf,te_knn_align,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
2,1,4,12,6,inf,te_dtw,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
2,1,4,12,6,inf,gc_spatial,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
2,1,4,12,6,inf,gc_knn_align,1.2,0.4,0.3,0.3,0,0,0,0.846293391188251,0.11146406060312691,0.6925867823764997,0.23333333333333334,0.1,0.13999999999999999,7.0,0.3241955874900213
