simulation,stride,lag,nbins_te,gc_maxlag,dist_thr,ablation,w_krl,w_tsmi,w_te,w_gc,w_spatial,w_knn,w_dtw,auroc,aupr,cliffs_delta,prec_at_k,recall_at_k,f1_at_k,hits_at_k,ndcg_at_k
7,1,4,12,6,inf,krlflow_only,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,krlflow_spatial,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,krlflow_knn_align,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,krlflow_dtw,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,tsmi_spatial,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,tsmi_knn_align,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,tsmi_dtw,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,te_spatial,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,te_knn_align,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,te_dtw,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,gc_spatial,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,gc_knn_align,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,gc_dtw,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,1,4,12,6,inf,tsmi_te,0.8,0.4,0.5,0.5,0,0,0,0.8538684913217625,0.11754003581927103,0.7077369826435224,0.26666666666666666,0.11428571428571428,0.16,8.0,0.28224805315304335
7,2,4,12,6,inf,tsmi_te_plus_krl,0.0,1.0,0.0,0.0,0,0,0,0.8466989319092124,0.0652326840926219,0.6933978638184223,0.0,0.0,0.0,0.0,0.0
7,2,4,12,6,inf,tsmi_plus_krl,0.0,1.0,0.0,0.0,0,0,0,0.8466972630173565,0.06522466801771969,0.6933945260347106,0.0,0.0,0.0,0.0,0.0
7,2,4,12,6,inf,tsmi_only,1.2,0.4,0.3,0.3,0,0,0,0.8459245660881175,0.06332907502776393,0.6918491321762327,0.03333333333333333,0.014285714285714285,0.02,1.0,0.03888053661056833
7,1,4,12,6,inf,gc_plus_krl,0.8,0.4,0.5,0.5,0,0,0,0.7672062750333778,0.06191351981714926,0.5344125500667539,0.13333333333333333,0.05714285714285714,0.08,4.0,0.19488917864676503
7,1,4,12,6,inf,te_plus_krl,1.2,0.4,0.3,0.3,0,0,0,0.717309746328438,0.02761308044144764,0.4346194926568744,0.0,0.0,0.0,0.0,0.0
7,1,4,12,6,inf,gc_only,1.2,0.4,0.3,0.3,0,0,0,0.6788067423230975,0.03038119590895462,0.35761348464619375,0.06666666666666667,0.02857142857142857,0.04,2.0,0.055672772927074204
7,1,4,12,6,inf,te_only,1.2,0.4,0.3,0.3,0,0,0,0.5,0.016091954022988506,0.0,0.0,0.0,0.0,0.0,0.0
