src,score
100,43.358053370730715
112,17.423508715998576
104,15.907287206506231
106,14.409407311048145
103,12.658334353835546
107,11.442178242468824
113,9.67973080821854
109,9.52320458626078
114,8.136873469186366
102,6.357169107667697
111,3.550534703589876
116,1.9900898950188717
117,1.4060738827534778
125,0.899685745829051
101,0.7140288425475649
110,0.441567339974176
108,-0.543625236062979
124,-1.378632709286965
121,-1.5989810764134194
105,-3.8890605480824916
129,-8.4328308233235
123,-10.77396388272082
122,-10.779944294189654
115,-11.295682193030219
119,-13.848898786283273
128,-14.18784727380073
126,-14.494793347912657
118,-19.482187012867126
127,-23.145928157539252
120,-24.045352240121442
