simulation,win_start,win_end,src,tgt,krlflow,tsmi,te,gc,spatial,knn,dtw,gate,r2_auto,r2_gain_max,lag_cons,is_true
3,0,200,101,100,0.0,0.007042253521126761,0.007407407407407408,0.017343904856293356,8.773298588520893,0.2507906552397126,6.099180272790763,0.9999798310680411,0.3815792513244761,0.1109920514168351,0.5034984431068295,0
3,0,200,102,100,0.01529051987767584,0.0,0.005516154452324665,0.017343904856293356,8.54400374531753,0.2502994124135356,6.6513156593263565,0.9999989497721883,0.3815792513244761,0.1402987379506292,0.5126640257957893,0
3,0,200,103,100,0.0,0.0008183306055646482,0.038461538461538464,0.018842530282637954,8.801162633521313,0.20775798176331134,7.6681158050723255,0.9999361638971279,0.3815792513244761,0.10145288941293518,0.5069910534973103,0
3,0,200,104,100,0.0,0.046875,0.005516154452324665,0.011750881316098707,7.615773105863909,0.2838230561344162,6.053098380168622,0.9999811912880949,0.3815792513244761,0.10982812752638971,0.5066257102661846,0
3,0,200,105,100,0.0,0.046875,0.005516154452324665,0.018842530282637954,7.545179782593586,0.2225454751213096,5.772347875864725,0.9999863855405772,0.3815792513244761,0.11585276686400303,0.5120861979004685,0
3,0,200,106,100,0.0,0.029197080291970802,0.0130475302889096,0.018842530282637954,9.433981132056603,0.27074241277044014,5.888972745734183,0.9999883776913668,0.3815792513244761,0.11544260426067832,0.5121895639294947,0
3,0,200,107,100,0.0,0.048723897911832945,0.007407407407407408,0.017343904856293356,8.573164506180078,0.23924864194480525,6.095900261651268,0.9999532162506044,0.3815792513244761,0.10295170274310106,0.5093330577527523,0
3,0,200,108,100,0.0,0.0008183306055646482,0.0130475302889096,0.023622047244094488,10.0,0.26705895332753743,7.937253933193772,0.9999689705359814,0.3815792513244761,0.10604037452264647,0.5064201863638704,0
3,0,200,109,100,0.0,0.0,0.029411764705882353,0.017343904856293356,8.365746312736945,0.22745144606709242,6.584831053261731,0.9999573981887001,0.3815792513244761,0.10458270854349017,0.5027784730236934,0
3,0,200,110,100,0.01529051987767584,0.007042253521126761,0.0130475302889096,0.017343904856293356,10.024937810560445,0.2519623370825715,6.752777206453653,0.9999682055348716,0.3815792513244761,0.10666233883934217,0.500955806298524,0
3,0,200,111,100,0.0,0.007042253521126761,0.0130475302889096,0.018842530282637954,8.94427190999916,0.18432253628232953,5.582114294781145,0.999967087007384,0.3815792513244761,0.10919785146513383,0.5081628828836529,0
3,0,200,112,100,0.0,0.0008183306055646482,0.005516154452324665,0.018842530282637954,8.48528137423857,0.25815068325751644,6.267375846396959,0.9999665701706498,0.3815792513244761,0.10539661069792894,0.5090824595339041,0
3,0,200,113,100,0.01529051987767584,0.007042253521126761,0.005516154452324665,0.017343904856293356,8.94427190999916,0.23677511055486533,6.43117407632541,0.9999910189168979,0.3815792513244761,0.11964869573722714,0.5089285441225262,0
3,0,200,114,100,0.0,0.04371584699453552,0.005516154452324665,0.0,9.433981132056603,0.20293171894248663,6.0332412515993425,0.9998999121018449,0.3815792513244761,0.09728443891018101,0.5074283729962276,0
3,0,200,115,100,0.0,0.0008183306055646482,0.029411764705882353,0.020895522388059702,29.342722338157188,-0.03881861070792994,29.36119888560411,0.9926901879279166,0.3815792513244761,0.06945146188996176,0.5021609175397745,0
3,0,200,116,100,0.0,0.0024813895781637717,0.005516154452324665,0.017343904856293356,15.280698031626052,-0.02294754582309406,19.306993551560534,0.9991844902715218,0.3815792513244761,0.08822001599541962,0.504393123152288,0
3,0,200,117,100,0.0,0.0008183306055646482,0.005516154452324665,0.017343904856293356,24.13498120124012,0.05735712561462875,24.153674668671016,0.9970643762304674,0.3815792513244761,0.07294938697509268,0.5085540054349895,0
3,0,200,118,100,0.0,0.0008183306055646482,0.020618556701030927,0.011750881316098707,19.924858845171276,-0.11240333777205123,19.221862552832906,0.9996318748647881,0.3815792513244761,0.1010997313763421,0.5111405343182869,0
3,0,200,119,100,0.0,0.0008183306055646482,0.0130475302889096,0.011750881316098707,33.323455188495274,-0.05158836352751366,31.52078679221063,0.9884336297544818,0.3815792513244761,0.06611584610146126,0.5021273975178471,0
3,0,200,120,100,0.0,0.0008183306055646482,0.029411764705882353,0.011750881316098707,29.308523036362978,-0.14973463378339727,27.521627858831316,0.9815465947807283,0.3815792513244761,0.06510770470048555,0.5137072652108163,0
3,0,200,121,100,0.0,0.007042253521126761,0.005516154452324665,0.0,29.154759474226502,-0.08177490986022927,25.612496949731394,0.9991552641095582,0.3815792513244761,0.09304761173952825,0.5052782849397759,0
3,0,200,122,100,0.025411061285500747,0.029197080291970802,0.029411764705882353,0.018842530282637954,23.71511206018394,-0.08061129344866733,22.500666656790415,0.9999890072111218,0.3815792513244761,0.13543187416565983,0.5074206535927561,0
3,0,200,123,100,0.0,0.0,0.005516154452324665,0.017343904856293356,19.820118127552142,-0.017107974419707912,16.496060135680885,0.9959295989595034,0.3815792513244761,0.07253306687628469,0.5074080336653385,0
3,0,200,124,100,0.0,0.0,0.0130475302889096,0.023622047244094488,36.516779783590096,0.014163464742121082,32.750572514079806,0.997417398283733,0.3815792513244761,0.0782482111779157,0.5158272876841286,0
3,0,200,125,100,0.0,0.07317073170731707,0.0130475302889096,0.017343904856293356,27.721760675389135,-0.059593361681382476,27.5056357861439,0.9999584034858405,0.3815792513244761,0.12154534016133434,0.5176787576063369,0
3,0,200,126,100,0.01529051987767584,0.048723897911832945,0.0130475302889096,0.018842530282637954,23.194827009486403,0.12402054503951382,29.598648617800105,0.999995348454712,0.3815792513244761,0.13389437278597704,0.516478453250595,0
3,0,200,127,100,0.025411061285500747,0.007042253521126761,0.005516154452324665,0.017343904856293356,23.311998676555014,0.09539771578163748,23.550796164885806,0.999986392732971,0.3815792513244761,0.12480077914186716,0.5066161093165513,0
3,0,200,128,100,0.0,0.029197080291970802,0.005516154452324665,0.017343904856293356,27.955251407103255,-0.03712647181528417,27.610143063736558,0.9976480794972118,0.3815792513244761,0.08049684050981676,0.5031697014944836,0
3,0,200,129,100,0.0,0.0,0.005516154452324665,0.017343904856293356,25.98075498574717,0.03145213043988668,23.713287414443407,0.9905476817439288,0.3815792513244761,0.06290661981914003,0.5023000550723683,0
3,0,200,100,101,0.053061224489795916,0.048723897911832945,0.0130475302889096,0.017343904856293356,8.773298588520893,0.2507906552397126,6.099180272790763,0.9999999999998759,0.049037651982377306,0.29996494497636705,0.5068479753846334,1
3,0,200,102,101,0.053061224489795916,0.04371584699453552,0.0130475302889096,0.017343904856293356,3.1622776601683795,0.5493521264047482,5.2115256883181535,0.9999999999999984,0.049037651982377306,0.3281986626043002,0.5448985459278021,0
3,0,200,103,101,0.053061224489795916,0.054945054945054944,0.029411764705882353,0.017343904856293356,4.123105625617661,0.5572620491830272,4.804164859785725,0.9999999999999958,0.049037651982377306,0.3178231377438935,0.5335356804905045,0
3,0,200,104,101,0.053061224489795916,0.048723897911832945,0.0130475302889096,0.017343904856293356,3.1622776601683795,0.5777577973840131,3.3286633954186478,0.9999999999988225,0.049037651982377306,0.26070850139686397,0.5110688336120061,0
3,0,200,105,101,0.053061224489795916,0.048723897911832945,0.005516154452324665,0.018842530282637954,2.914213562373095,0.5344634729796608,3.481379037105842,0.9999999999999967,0.049037651982377306,0.320587885078925,0.5494471912216303,0
3,0,200,106,101,0.053061224489795916,0.048723897911832945,0.029411764705882353,0.011750881316098707,3.0,0.5987148359999402,4.824935232725927,0.9999999999999978,0.049037651982377306,0.32151280767206525,0.5311030782586116,0
3,0,200,107,101,0.053061224489795916,0.054945054945054944,0.0130475302889096,0.017343904856293356,2.23606797749979,0.5952124529376066,2.85657137141714,1.0,0.049037651982377306,0.3762355967299621,0.5354312290166952,0
3,0,200,108,101,0.053061224489795916,0.048723897911832945,0.0130475302889096,0.011750881316098707,3.605551275463989,0.5367889934392804,6.971370023173351,0.9999999999999989,0.049037651982377306,0.3311532634434391,0.5294246216544423,0
3,0,200,109,101,0.029372496662216287,0.04371584699453552,0.029411764705882353,0.017343904856293356,3.1622776601683795,0.5403301958864478,5.699122739510003,0.9999999999991278,0.049037651982377306,0.26516591149358926,0.5247153708043134,0
3,0,200,110,101,0.053061224489795916,0.048723897911832945,0.029411764705882353,0.0,4.123105625617661,0.5576734641201906,4.4136152981427825,0.9999999999999198,0.049037651982377306,0.2884259961036775,0.5226847810736972,0
3,0,200,111,101,0.053061224489795916,0.054945054945054944,0.007407407407407408,0.018842530282637954,2.8284271247461903,0.6112183182593665,2.9189039038652846,0.9999999999998916,0.049037651982377306,0.2827714946622705,0.5164107689392898,0
3,0,200,112,101,0.053061224489795916,0.04371584699453552,0.04154302670623145,0.017343904856293356,3.0,0.5488868675090519,3.8052595180880897,0.9999999999952436,0.049037651982377306,0.2478501814777474,0.5213110275262027,0
3,0,200,113,101,0.029372496662216287,0.046875,0.029411764705882353,0.023622047244094488,4.0,0.5552571440136099,5.861740355901138,0.9999999999751501,0.049037651982377306,0.23142487042170712,0.5116079010476176,0
3,0,200,114,101,0.053061224489795916,0.054945054945054944,0.020618556701030927,0.017343904856293356,2.23606797749979,0.5683160618899218,3.352610922848042,0.9999999999999896,0.049037651982377306,0.30744966584270106,0.5427218396859244,0
3,0,200,115,101,0.029372496662216287,0.0008183306055646482,0.029411764705882353,0.017343904856293356,27.184548215941568,0.017320150249329137,28.383798195449458,0.9999999993965378,0.049037651982377306,0.22930036893557004,0.5124739514935187,0
3,0,200,116,101,0.029372496662216287,0.007042253521126761,0.005516154452324665,0.020895522388059702,19.235384061671343,-0.06361317624443864,18.715768752578665,0.9999999991716382,0.049037651982377306,0.22852362962356643,0.5177203237214871,0
3,0,200,117,101,0.053061224489795916,0.0008183306055646482,0.04154302670623145,0.017343904856293356,26.009611831257686,0.14160343414084564,25.26103719169108,0.9999999999619982,0.049037651982377306,0.2507116184525724,0.515363057756237,0
3,0,200,118,101,0.029372496662216287,0.007042253521126761,0.038461538461538464,0.011750881316098707,20.248456731316587,0.02198581835718598,19.177069640588993,0.9999999996309188,0.049037651982377306,0.23291978442005123,0.5078442819199074,0
3,0,200,119,101,0.029372496662216287,0.0,0.005516154452324665,0.018842530282637954,25.366978248105923,0.026796770373315997,28.8367820673528,0.9999999991463195,0.049037651982377306,0.22507376127595546,0.512130442054676,0
3,0,200,120,101,0.053061224489795916,0.0008183306055646482,0.0130475302889096,0.018842530282637954,29.154759474226502,-0.11393236193527599,27.72796422386613,0.9999999999917333,0.049037651982377306,0.2789381454374724,0.5086512627063688,0
3,0,200,121,101,0.053061224489795916,0.007042253521126761,0.0130475302889096,0.017343904856293356,27.257970792483107,-0.13511359779249224,25.118120948828953,0.9999999999953144,0.049037651982377306,0.2850056331525159,0.5207203579813963,0
3,0,200,122,101,0.029372496662216287,0.013192612137203167,0.005516154452324665,0.020895522388059702,23.769728648009426,0.006690844212950076,21.524869337582516,0.9999999680870694,0.049037651982377306,0.18975045863797535,0.5042294697890465,0
3,0,200,123,101,0.029372496662216287,0.0008183306055646482,0.005516154452324665,0.011750881316098707,22.11333282777659,-0.008784112104609715,16.502121075789013,0.999999997930219,0.049037651982377306,0.2173634584530445,0.512290657879889,0
3,0,200,124,101,0.029372496662216287,0.0024813895781637717,0.005516154452324665,0.017343904856293356,35.241837599913985,0.006242679072154328,30.196026228628163,0.9999999977772458,0.049037651982377306,0.21841253224222879,0.5029785884488231,0
3,0,200,125,101,0.053061224489795916,0.0,0.029411764705882353,0.0,27.730849247724095,0.11134942456856507,27.74310725207254,0.9999999999811338,0.049037651982377306,0.25977756936955365,0.5027217274653121,0
3,0,200,126,101,0.029372496662216287,0.0008183306055646482,0.0130475302889096,0.023622047244094488,21.376931332067223,0.05607150575348274,28.25101768078453,0.9999999958946877,0.049037651982377306,0.2073209044037836,0.510484812026246,0
3,0,200,127,101,0.053061224489795916,0.0024813895781637717,0.020618556701030927,0.011750881316098707,22.64881473763544,0.12429325089323766,23.18965286501719,0.9999999999988904,0.049037651982377306,0.28629049188320177,0.5158602550989906,0
3,0,200,128,101,0.053061224489795916,0.0008183306055646482,0.0130475302889096,0.023622047244094488,27.294688127912362,0.03286345720155145,27.57245001808871,0.9999999999946558,0.049037651982377306,0.2758370858464849,0.5125815437179392,0
3,0,200,129,101,0.029372496662216287,0.0008183306055646482,0.007407407407407408,0.018842530282637954,19.56978538113181,0.09502913962250314,22.575207640241096,0.9999999997596605,0.049037651982377306,0.2334745498249755,0.5123423990206604,0
3,0,200,100,102,0.053061224489795916,0.048723897911832945,0.04154302670623145,0.018842530282637954,8.54400374531753,0.2502994124135356,6.6513156593263565,0.999999999996245,0.043978961514771986,0.26553879740217223,0.5196260857807021,1
3,0,200,101,102,0.053061224489795916,0.029197080291970802,0.007407407407407408,0.011750881316098707,3.1622776601683795,0.5493521264047482,5.2115256883181535,0.9999999999924747,0.043978961514771986,0.2436593652167911,0.5056472382693789,0
3,0,200,103,102,0.053061224489795916,0.046875,0.029411764705882353,0.023622047244094488,4.061552812808831,0.5580305305536838,7.929691040639604,0.9999999999964353,0.043978961514771986,0.25046883629835115,0.5216499986667358,0
3,0,200,104,102,0.053061224489795916,0.048723897911832945,0.038461538461538464,0.020895522388059702,3.08113883008419,0.6101992032797054,4.454211490264018,0.9999999999992697,0.043978961514771986,0.26344215331778154,0.5299945475738683,0
