src,score
119,9.665403499214815
100,6.737763817456964
122,5.585418695423472
114,5.449882785937595
105,3.887572121534075
104,3.870345974071459
113,3.2361840693494504
112,2.887323466941729
121,2.2265043964357485
110,1.1563813785991677
127,1.10680167532687
128,1.0854211763835302
115,0.8691958993577814
102,0.6443377968906862
108,0.3857198988350904
118,-0.08913283547027845
124,-0.43832745496741526
106,-0.9633949587339787
117,-1.0097445800118034
123,-1.1930426243157641
125,-1.8721656327098977
116,-2.074799979828929
126,-2.3938793427633525
101,-2.52942171951996
129,-3.71499921414879
109,-3.881129625953739
111,-5.470199139700341
103,-5.655272108122411
107,-7.981833089670935
120,-9.526914345840876
