src,score
110,27.83725936406043
111,21.52152909547686
106,20.09308820308781
102,19.99936090570141
100,18.70570362206297
104,18.697486667417497
112,17.276244245135
105,17.16896739902478
109,16.15873797349419
114,15.04905964381756
101,11.449496706051878
103,10.833576030105332
108,8.841736496934928
107,6.484699952880628
113,4.809110337375835
125,1.7878140930663493
127,0.4023242103407579
121,-1.9744881316884733
115,-2.2408659884605635
116,-4.865295587309706
120,-8.056746092816194
122,-12.850662635172728
118,-13.207238396111432
123,-17.4316021701224
129,-17.564953285771594
119,-17.84920163111693
124,-18.194796951885863
126,-18.21223913658157
128,-21.553062034015333
117,-23.56023378375614
