src,score
100,9.308222394629516
113,7.801174441316838
125,5.1024454970665865
124,4.619091015101721
105,4.577369066269853
104,4.566929797849617
102,3.65929793452999
108,3.5700134776797583
127,3.1125577564228797
114,2.7101439080621152
128,2.621762003605375
106,2.471748297738153
117,2.392734001392726
111,2.2752288389606883
123,0.5350694523959881
129,0.2314583327737521
115,-0.6022091097328037
122,-1.4585938635199078
118,-1.922836005312175
120,-1.9611195966703276
119,-2.149071290646066
101,-2.583420391828023
112,-3.631241027560272
103,-4.279766081879856
116,-4.622616325220836
126,-5.929645587468321
109,-5.942548707456824
110,-6.641243100395636
107,-8.39009951164072
121,-9.440835616464112
