src,score
100,76.1519873714941
109,52.059660032986685
103,48.09659480376636
110,47.87961149967841
107,46.97628172260009
102,41.58189030579435
101,41.16147343711809
108,40.787680761172155
113,36.452215192686424
114,35.66695759290871
104,34.2049460253103
105,27.751885925495927
111,27.0870725465728
106,23.568889410332265
112,17.333976184020262
124,16.325978480256172
123,-5.156050266998714
121,-6.63575249276593
127,-10.236522088682266
120,-18.305972076850527
115,-20.7557753047347
118,-20.98318723694853
128,-27.097121229539137
117,-28.54829747458202
122,-29.720270584927025
126,-30.61556731429866
125,-34.07908502535567
119,-40.483766129592276
129,-44.16550987061374
116,-54.36585571768598
