simulation,win_start,win_end,src,tgt,krlflow,tsmi,te,gc,spatial,knn,dtw,gate,r2_auto,r2_gain_max,lag_cons,is_true
4,0,200,101,100,0.0,0.01553829078801332,0.009722222222222222,0.030325443786982247,8.06225774829855,0.2576737997125157,6.5439689341992375,0.9611757972386648,0.4662324960923907,0.03450793088050641,0.5038785181204317,0
4,0,200,102,100,0.0,0.0440251572327044,0.06249999999999999,0.030325443786982247,8.602325267042627,0.31517044275440664,7.491171274161573,0.9959187432410833,0.4662324960923907,0.05452981025658232,0.5115719933216338,0
4,0,200,103,100,0.0,0.02857142857142857,0.009722222222222222,0.025974025974025976,9.055385138137417,0.24710290003499047,7.929839401978862,0.9757024634985187,0.4662324960923907,0.03995679806353958,0.5064976670281566,0
4,0,200,104,100,0.0,0.004310344827586207,0.009722222222222222,0.030325443786982247,8.06225774829855,0.24819299565534245,5.985276051425256,0.9819910754074326,0.4662324960923907,0.04275769919717998,0.5079314433507414,0
4,0,200,105,100,0.0,0.01553829078801332,0.027616279069767442,0.030325443786982247,8.94427190999916,0.2005807678187033,6.039088361275575,0.9936714315268794,0.4662324960923907,0.05561827087122673,0.5140192568726419,0
4,0,200,106,100,0.0,0.0,0.03125,0.030325443786982247,9.055385138137417,0.17355008085248622,6.9409272138695775,0.9920596613599773,0.4662324960923907,0.05478833150901352,0.5084755834212956,0
4,0,200,107,100,0.0,0.004310344827586207,0.009722222222222222,0.01652892561983471,8.999828524068288,0.277467649060076,6.84706893065759,0.9951658197524735,0.4662324960923907,0.05485319829867419,0.5057264146395583,0
4,0,200,108,100,0.0,0.041811846689895474,0.009722222222222222,0.030325443786982247,8.031128874149275,0.23768327103637318,6.3338493081872045,0.9928727904624474,0.4662324960923907,0.0526499536154037,0.5073936773654808,0
4,0,200,109,100,0.0,0.041811846689895474,0.009722222222222222,0.0,8.246211251235321,0.21364672323668482,6.57535505639407,0.9874487660152125,0.4662324960923907,0.048045507726643066,0.5106456815748806,0
4,0,200,110,100,0.0,0.0440251572327044,0.027616279069767442,0.031081081081081083,9.055385138137417,0.20982608910034597,7.288185443498507,0.998004051540524,0.4662324960923907,0.06668859452919507,0.517539389403398,0
4,0,200,111,100,0.0,0.041811846689895474,0.009722222222222222,0.030325443786982247,10.367968324948777,0.20809114388028407,7.749762804719365,0.9863701305031357,0.4662324960923907,0.047859464305663124,0.5098882711075686,0
4,0,200,112,100,0.0,0.004310344827586207,0.027616279069767442,0.030325443786982247,8.51464255977805,0.17527456972237193,5.368754921931593,0.9666529646584537,0.4662324960923907,0.0400645113675121,0.506026763686664,0
4,0,200,113,100,0.0,0.01553829078801332,0.009722222222222222,0.030325443786982247,9.949747468305834,0.22724953059727837,7.050239879106325,0.9955010960469701,0.4662324960923907,0.05791971470125645,0.5148841223413269,0
4,0,200,114,100,0.0,0.0440251572327044,0.027616279069767442,0.01652892561983471,8.94427190999916,0.2722650894784969,6.782329983125268,0.996546937151742,0.4662324960923907,0.05832011735700049,0.5117923326615534,0
4,0,200,115,100,,,,,26.102471550329316,,,,,,,0
4,0,200,116,100,0.0,0.0,0.027616279069767442,0.030325443786982247,19.4164878389476,0.0319510555101252,18.359161841691243,0.967069215028224,0.4662324960923907,0.0489170151252839,0.507059853813286,0
4,0,200,117,100,,,,,30.139614566000468,,,,,,,0
4,0,200,118,100,0.0,0.01553829078801332,0.009722222222222222,0.030325443786982247,18.986832980505138,-0.021118769674070316,17.457511445860572,0.9644096851100614,0.4662324960923907,0.05057092861347712,0.507683376064337,0
4,0,200,119,100,,,,,28.473622953933617,,,,,,,0
4,0,200,120,100,,,,,29.975150029094614,,,,,,,0
4,0,200,121,100,,,,,26.732385889782297,,,,,,,0
4,0,200,122,100,,,,,28.144300099435455,,,,,,,0
4,0,200,123,100,0.005714285714285714,0.01553829078801332,0.009722222222222222,0.031081081081081083,24.849089035228467,0.10393032097564397,22.45256437600889,0.9978022980152229,0.4662324960923907,0.0735642028387139,0.5155365821390747,0
4,0,200,124,100,0.0,0.01553829078801332,0.027616279069767442,0.030325443786982247,24.207119639388736,-0.02165984020876162,20.361439912101442,0.9443423094969247,0.4662324960923907,0.04686630121162949,0.5054339039067779,0
4,0,200,125,100,,,,,26.012839071836517,,,,,,,0
4,0,200,126,100,0.0,0.004310344827586207,0.027616279069767442,0.01652892561983471,22.14716267277452,0.015291283719285101,20.787439646546748,0.9281098105818851,0.4662324960923907,0.04201211454972176,0.5052265109293907,0
4,0,200,127,100,0.0,0.0,0.027616279069767442,0.030325443786982247,28.826548781894402,0.04411066937871617,26.747182369473656,0.942418806804449,0.4662324960923907,0.044043087692893446,0.5093532748008208,0
4,0,200,128,100,0.0,0.01553829078801332,0.027616279069767442,0.01652892561983471,19.53168527166805,0.05596794761442335,21.713373488136156,0.9863705083193285,0.4662324960923907,0.056798894106542375,0.5072357733661315,0
4,0,200,129,100,,,,,31.945186237633802,,,,,,,0
4,0,200,100,101,0.04805491990846682,0.0440251572327044,0.009722222222222222,0.01652892561983471,8.06225774829855,0.2576737997125157,6.5439689341992375,0.9999994450288743,0.0458123215070263,0.1464477645357829,0.5043794544621627,1
4,0,200,102,101,0.047058823529411764,0.05188679245283019,0.027616279069767442,0.025974025974025976,3.605551275463989,0.46765505417433334,4.87490573061192,0.9999999992751214,0.0458123215070263,0.2011535895433081,0.5386892185545542,0
4,0,200,103,101,0.04805491990846682,0.041811846689895474,0.027616279069767442,0.030325443786982247,2.8284271247461903,0.45882323474521947,6.782329983125268,0.9999999991912356,0.0458123215070263,0.20064419024916424,0.5268921215661557,0
4,0,200,104,101,0.06172839506172839,0.05188679245283019,0.027616279069767442,0.030325443786982247,3.0,0.5285566030815702,3.077432084594901,0.9999999999887037,0.0458123215070263,0.23974958460662343,0.5383750261815023,0
4,0,200,105,101,0.06172839506172839,0.041811846689895474,0.027616279069767442,0.030325443786982247,2.23606797749979,0.554886975926994,3.2719844670996188,0.9999999999959923,0.0458123215070263,0.24940625604743905,0.5108261107596052,0
4,0,200,106,101,0.038461538461538464,0.01553829078801332,0.027616279069767442,0.031081081081081083,4.123105625617661,0.547717866099353,4.123105625617661,0.9999997869570708,0.0458123215070263,0.14115921680338317,0.5149945225676028,0
4,0,200,107,101,0.06172839506172839,0.05188679245283019,0.03125,0.030325443786982247,3.605551275463989,0.4791322404850928,6.738825172526911,0.9999999999968658,0.0458123215070263,0.2555178254288355,0.5195331700806967,0
4,0,200,108,101,0.06172839506172839,0.05188679245283019,0.06249999999999999,0.030325443786982247,2.23606797749979,0.4841680458516232,3.992640288153722,0.9999999997642424,0.0458123215070263,0.21207113601097283,0.5101717867073983,0
4,0,200,109,101,0.04805491990846682,0.05188679245283019,0.06249999999999999,0.031081081081081083,3.605551275463989,0.5271340288083682,6.53497378364605,0.9999999970929332,0.0458123215070263,0.18495994892659207,0.5166769746150328,0
4,0,200,110,101,0.06172839506172839,0.05188679245283019,0.027616279069767442,0.030325443786982247,2.8284271247461903,0.5372142460640623,5.179143694836503,0.9999999999999916,0.0458123215070263,0.31100294779953686,0.549905176163876,0
4,0,200,111,101,0.06172839506172839,0.05188679245283019,0.0851063829787234,0.031081081081081083,4.123105625617661,0.4992506753811759,5.346796732074042,0.9999999999999303,0.0458123215070263,0.2929446107868525,0.5100435423815202,0
4,0,200,112,101,0.022988505747126436,0.041811846689895474,0.027616279069767442,0.030325443786982247,3.3839144678161843,0.5098007048507213,4.734106537234069,0.9999948331922254,0.0458123215070263,0.11128553701244737,0.5022652891191217,0
4,0,200,113,101,0.06172839506172839,0.05188679245283019,0.03125,0.031081081081081083,3.1622776601683795,0.5375512084705633,6.503392779700364,0.9999999999988116,0.0458123215070263,0.2618672563834752,0.5382321655212237,0
4,0,200,114,101,0.06172839506172839,0.01553829078801332,0.0851063829787234,0.030325443786982247,3.1622776601683795,0.5007290381486071,6.087595874350709,0.99999999963392,0.0458123215070263,0.2067517292280444,0.5214828642312179,0
4,0,200,115,101,0.022988505747126436,0.0,0.027616279069767442,0.030325443786982247,19.209372712298546,0.166740929953068,19.411942958183364,0.9999945433929011,0.0458123215070263,0.12987568669531102,0.5040225256368804,0
