simulation,stride,lag,nbins_te,gc_maxlag,dist_thr,ablation,w_krl,w_tsmi,w_te,w_gc,w_spatial,w_knn,w_dtw,auroc,aupr,cliffs_delta,prec_at_k,recall_at_k,f1_at_k,hits_at_k,ndcg_at_k
4,1,4,12,6,inf,krlflow_only,0.8,0.4,0.5,0.5,0,0,0,0.7925383845126834,0.06702963853821291,0.5850767690253652,0.13333333333333333,0.05714285714285714,0.08,4.0,0.11713752218113274
4,1,4,12,6,inf,krlflow_spatial,0.8,0.4,0.5,0.5,0,0,0,0.7925383845126834,0.06702963853821291,0.5850767690253652,0.13333333333333333,0.05714285714285714,0.08,4.0,0.11713752218113274
4,1,4,12,6,inf,krlflow_knn_align,0.8,0.4,0.5,0.5,0,0,0,0.7925383845126834,0.06702963853821291,0.5850767690253652,0.13333333333333333,0.05714285714285714,0.08,4.0,0.11713752218113274
4,1,4,12,6,inf,krlflow_dtw,0.8,0.4,0.5,0.5,0,0,0,0.7925383845126834,0.06702963853821291,0.5850767690253652,0.13333333333333333,0.05714285714285714,0.08,4.0,0.11713752218113274
4,1,4,12,6,inf,tsmi_only,1.2,0.4,0.3,0.3,0,0,0,0.7908761682242991,0.048704752867550855,0.5817523364485963,0.06666666666666667,0.02857142857142857,0.04,2.0,0.04780617718206115
4,1,4,12,6,inf,te_only,1.2,0.4,0.3,0.3,0,0,0,0.5,0.016091954022988506,0.0,0.0,0.0,0.0,0.0,0.0
4,1,4,12,6,inf,gc_only,1.2,0.4,0.3,0.3,0,0,0,0.5276435246995994,0.017026463189132923,0.05528704939919875,0.0,0.0,0.0,0.0,0.0
4,1,4,12,6,inf,tsmi_spatial,0.8,0.4,0.5,0.5,0,0,0,0.7925383845126834,0.06702963853821291,0.5850767690253652,0.13333333333333333,0.05714285714285714,0.08,4.0,0.11713752218113274
4,1,4,12,6,inf,tsmi_knn_align,0.8,0.4,0.5,0.5,0,0,0,0.7925383845126834,0.06702963853821291,0.5850767690253652,0.13333333333333333,0.05714285714285714,0.08,4.0,0.11713752218113274
4,1,4,12,6,inf,tsmi_dtw,0.8,0.4,0.5,0.5,0,0,0,0.7925383845126834,0.06702963853821291,0.5850767690253652,0.13333333333333333,0.05714285714285714,0.08,4.0,0.11713752218113274
