src,score
100,63.95629013817264
106,52.25143627020086
108,49.063687278940485
113,40.349312365283566
110,38.36520096181725
121,37.16864340553362
105,34.832055233681984
104,31.559601445065795
111,28.46740314894289
114,27.499260797573594
102,24.22396475476667
107,19.172744766981136
103,17.982905966596675
101,12.089203607996344
118,4.388040005114127
112,0.5078502308733073
109,0.3093118469470679
115,-2.5317979019317747
129,-3.6178422151556084
119,-5.820782631544255
125,-5.921626723993714
116,-9.757529007616059
122,-12.569817695886202
126,-12.973277535703236
127,-13.70136974200411
117,-15.134306551796083
123,-20.081093591377027
120,-20.089147593972992
124,-21.72101098902994
128,-24.246506684883066
