simulation,stride,lag,nbins_te,gc_maxlag,dist_thr,ablation,w_krl,w_tsmi,w_te,w_gc,w_spatial,w_knn,w_dtw,auroc,aupr,cliffs_delta,prec_at_k,recall_at_k,f1_at_k,hits_at_k,ndcg_at_k
3,2,4,12,6,inf,krlflow_only,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,krlflow_spatial,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,krlflow_knn_align,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,krlflow_dtw,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,tsmi_spatial,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,tsmi_knn_align,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,tsmi_dtw,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,te_spatial,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,te_knn_align,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,te_dtw,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,gc_spatial,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,gc_knn_align,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,gc_dtw,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,tsmi_te,1.2,0.4,0.3,0.3,0,0,0,0.8485080106809078,0.0880223225605888,0.6970160213618134,0.2,0.08571428571428572,0.12000000000000001,6.0,0.20871517463477987
3,2,4,12,6,inf,tsmi_plus_krl,0.8,0.4,0.5,0.5,0,0,0,0.8305373831775701,0.0731528869620296,0.661074766355138,0.1,0.04285714285714286,0.060000000000000005,3.0,0.15810143601460602
3,2,4,12,6,inf,tsmi_te_plus_krl,0.8,0.4,0.5,0.5,0,0,0,0.8296945927903873,0.08052695180412277,0.6593891855807722,0.1,0.04285714285714286,0.060000000000000005,3.0,0.1983859944050149
3,1,4,12,6,inf,tsmi_only,1.2,0.4,0.3,0.3,0,0,0,0.8237983978638184,0.049480942318115555,0.6475967957276347,0.03333333333333333,0.014285714285714285,0.02,1.0,0.027287866456479973
3,1,4,12,6,inf,gc_plus_krl,1.0,0.0,0.0,0.0,0,0,0,0.7924766355140187,0.040111603423853774,0.5849532710280354,0.0,0.0,0.0,0.0,0.0
3,1,4,12,6,inf,te_plus_krl,1.2,0.4,0.3,0.3,0,0,0,0.7839352469959947,0.03880530743551231,0.5678704939919874,0.0,0.0,0.0,0.0,0.0
3,1,4,12,6,inf,gc_only,1.2,0.4,0.3,0.3,0,0,0,0.5679372496662216,0.01898401817315868,0.1358744993324428,0.0,0.0,0.0,0.0,0.0
3,1,4,12,6,inf,te_only,1.2,0.4,0.3,0.3,0,0,0,0.5,0.016091954022988506,0.0,0.0,0.0,0.0,0.0,0.0
