src,score
100,36.53833520150334
107,21.470302691792607
110,17.129590311784806
109,14.530400152513472
102,13.601512897312277
106,11.660611505634678
113,11.468504108961433
126,10.036486678368519
104,10.029373346973703
103,9.404564294342356
114,8.798515211835108
108,8.743375822068419
111,7.442358752265002
112,4.242268635874119
105,3.5634940342176975
101,1.3158998784634095
124,-0.19457941275325438
125,-3.8450672405221233
122,-6.315844703463209
129,-8.760920461551368
123,-11.33826213168324
121,-12.892584332376366
119,-13.157423608901718
117,-13.867052103559171
128,-15.70807407380976
120,-19.270456347975074
118,-19.65115729508967
127,-21.102415468405614
116,-21.517556086106193
115,-22.35420025771396
