src,score
100,35.518273221626075
109,18.56234116411462
114,16.525295925005953
105,12.409305178543004
106,12.290702726774784
101,9.143881134780445
104,7.856473966433962
112,7.443518385803046
108,6.871041359326443
111,6.463455985824941
102,5.805260607208737
110,2.425576531951422
103,1.5199570703886378
113,0.7025871675435991
119,-1.288313631525017
118,-1.3604928780997145
123,-1.886814930967947
107,-3.3740853581990726
121,-4.5410546943729395
128,-4.938567507826406
126,-7.682975500060598
125,-9.526011172555624
120,-10.267603472045774
129,-10.575830619191438
115,-11.526824058088403
122,-12.516189065617024
124,-13.218224079840194
117,-14.223004207342974
127,-14.573632928715686
116,-22.03804632087706
