simulation,win_start,win_end,src,tgt,krlflow,tsmi,te,gc,spatial,knn,dtw,gate,r2_auto,r2_gain_max,lag_cons,is_true
4,0,200,101,100,0.0,0.036036036036036036,0.011494252873563218,0.07025246981339188,8.06225774829855,0.2576737997125157,6.043177971895251,0.9611757972386648,0.4662324960923907,0.03450793088050641,0.5038785181204317,0
4,0,200,102,100,0.0,0.0,0.14130434782608695,0.07025246981339188,8.602325267042627,0.31517044275440664,7.102112361825881,0.9959187432410833,0.4662324960923907,0.05452981025658232,0.5115719933216338,0
4,0,200,103,100,0.0,0.0,0.011494252873563218,0.0547945205479452,9.055385138137417,0.24710290003499047,7.576278769950324,0.9757024634985187,0.4662324960923907,0.03995679806353958,0.5064976670281566,0
4,0,200,104,100,0.0,0.036036036036036036,0.011494252873563218,0.07025246981339188,8.06225774829855,0.24819299565534245,6.174139616173252,0.9819910754074326,0.4662324960923907,0.04275769919717998,0.5079314433507414,0
4,0,200,105,100,0.0,0.05870020964360587,0.08074534161490683,0.07025246981339188,8.94427190999916,0.2005807678187033,5.976621118993574,0.9936714315268794,0.4662324960923907,0.05561827087122673,0.5140192568726419,0
4,0,200,106,100,0.0,0.0,0.14130434782608695,0.07025246981339188,9.055385138137417,0.17355008085248622,6.8934751758456345,0.9920596613599773,0.4662324960923907,0.05478833150901352,0.5084755834212956,0
4,0,200,107,100,0.0,0.0,0.08074534161490683,0.04081632653061224,8.999828524068288,0.277467649060076,6.687301398920195,0.9951658197524735,0.4662324960923907,0.05485319829867419,0.5057264146395583,0
4,0,200,108,100,0.0,0.036036036036036036,0.08074534161490683,0.07025246981339188,8.031128874149275,0.23768327103637318,5.979966555090421,0.9928727904624474,0.4662324960923907,0.0526499536154037,0.5073936773654808,0
4,0,200,109,100,0.0,0.036036036036036036,0.011494252873563218,0.0,8.246211251235321,0.21364672323668482,5.94306318324145,0.9874487660152125,0.4662324960923907,0.048045507726643066,0.5106456815748806,0
4,0,200,110,100,0.0,0.05870020964360587,0.08074534161490683,0.07025246981339188,9.055385138137417,0.20982608910034597,6.832276341015489,0.998004051540524,0.4662324960923907,0.06668859452919507,0.517539389403398,0
4,0,200,111,100,0.0,0.05870020964360587,0.011494252873563218,0.07025246981339188,10.367968324948777,0.20809114388028407,7.541883053985921,0.9863701305031357,0.4662324960923907,0.047859464305663124,0.5098882711075686,0
4,0,200,112,100,0.0,0.0,0.14130434782608695,0.07025246981339188,8.51464255977805,0.17527456972237193,5.642694391866354,0.9666529646584537,0.4662324960923907,0.0400645113675121,0.506026763686664,0
4,0,200,113,100,0.0,0.05870020964360587,0.011494252873563218,0.07025246981339188,9.949747468305834,0.22724953059727837,6.48074069840786,0.9955010960469701,0.4662324960923907,0.05791971470125645,0.5148841223413269,0
4,0,200,114,100,0.0,0.05870020964360587,0.011494252873563218,0.04081632653061224,8.94427190999916,0.2722650894784969,6.596969000988257,0.996546937151742,0.4662324960923907,0.05832011735700049,0.5117923326615534,0
4,0,200,115,100,,,,,26.102471550329316,,,,,,,0
4,0,200,116,100,,,,,21.615809381844674,,,,,,,0
4,0,200,117,100,,,,,30.139614566000468,,,,,,,0
4,0,200,118,100,,,,,18.091731613757705,,,,,,,0
4,0,200,119,100,,,,,28.473622953933617,,,,,,,0
4,0,200,120,100,,,,,29.975150029094614,,,,,,,0
4,0,200,121,100,,,,,26.732385889782297,,,,,,,0
4,0,200,122,100,,,,,28.144300099435455,,,,,,,0
4,0,200,123,100,,,,,22.786960309300937,,,,,,,0
4,0,200,124,100,,,,,20.61721958152998,,,,,,,0
4,0,200,125,100,,,,,26.012839071836517,,,,,,,0
4,0,200,126,100,,,,,21.183291614308352,,,,,,,0
4,0,200,127,100,,,,,21.630550268095693,,,,,,,0
4,0,200,128,100,,,,,22.497942538242835,,,,,,,0
4,0,200,129,100,,,,,31.945186237633802,,,,,,,0
4,0,200,100,101,0.0755287009063444,0.07317073170731707,0.08074534161490683,0.04081632653061224,8.06225774829855,0.2576737997125157,6.043177971895251,0.9999994450288743,0.0458123215070263,0.1464477645357829,0.5043794544621627,1
4,0,200,102,101,0.0755287009063444,0.05870020964360587,0.08074534161490683,0.0547945205479452,3.605551275463989,0.46765505417433334,4.5431266766402185,0.9999999992751214,0.0458123215070263,0.2011535895433081,0.5386892185545542,0
4,0,200,103,101,0.0755287009063444,0.05870020964360587,0.011494252873563218,0.07025246981339188,2.8284271247461903,0.45882323474521947,6.26418390534633,0.9999999991912356,0.0458123215070263,0.20064419024916424,0.5268921215661557,0
4,0,200,104,101,0.07633587786259542,0.07741935483870968,0.011494252873563218,0.07025246981339188,3.0,0.5285566030815702,3.1496031496047245,0.9999999999887037,0.0458123215070263,0.23974958460662343,0.5383750261815023,0
4,0,200,105,101,0.07633587786259542,0.05870020964360587,0.08074534161490683,0.07025246981339188,2.23606797749979,0.554886975926994,3.111269837220809,0.9999999999959923,0.0458123215070263,0.24940625604743905,0.5108261107596052,0
4,0,200,106,101,0.06,0.05870020964360587,0.08074534161490683,0.07025246981339188,4.123105625617661,0.547717866099353,3.9749213828703582,0.9999997869570708,0.0458123215070263,0.14115921680338317,0.5149945225676028,0
4,0,200,107,101,0.07633587786259542,0.12727272727272726,0.08074534161490683,0.07025246981339188,3.605551275463989,0.4791322404850928,6.337191807101943,0.9999999999968658,0.0458123215070263,0.2555178254288355,0.5195331700806967,0
4,0,200,108,101,0.07633587786259542,0.12727272727272726,0.08074534161490683,0.07025246981339188,2.23606797749979,0.4841680458516232,3.7682887362833544,0.9999999997642424,0.0458123215070263,0.21207113601097283,0.5101717867073983,0
4,0,200,109,101,0.0755287009063444,0.12727272727272726,0.08074534161490683,0.07025246981339188,3.605551275463989,0.5271340288083682,6.115553940568262,0.9999999970929332,0.0458123215070263,0.18495994892659207,0.5166769746150328,0
4,0,200,110,101,0.07633587786259542,0.07741935483870968,0.08074534161490683,0.07025246981339188,2.8284271247461903,0.5372142460640623,5.03189825016365,0.9999999999999916,0.0458123215070263,0.31100294779953686,0.549905176163876,0
4,0,200,111,101,0.07633587786259542,0.12727272727272726,0.14130434782608695,0.07025246981339188,4.123105625617661,0.4992506753811759,4.971921157862421,0.9999999999999303,0.0458123215070263,0.2929446107868525,0.5100435423815202,0
4,0,200,112,101,0.0594059405940594,0.07317073170731707,0.011494252873563218,0.07025246981339188,3.3839144678161843,0.5098007048507213,4.4136152981427825,0.9999948331922254,0.0458123215070263,0.11128553701244737,0.5022652891191217,0
4,0,200,113,101,0.07633587786259542,0.12727272727272726,0.08074534161490683,0.07025246981339188,3.1622776601683795,0.5375512084705633,6.16765757804371,0.9999999999988116,0.0458123215070263,0.2618672563834752,0.5382321655212237,0
4,0,200,114,101,0.07633587786259542,0.036036036036036036,0.08074534161490683,0.07025246981339188,3.1622776601683795,0.5007290381486071,5.8206528843421,0.99999999963392,0.0458123215070263,0.2067517292280444,0.5214828642312179,0
4,0,200,115,101,,,,,24.905121830942903,,,,,,,0
4,0,200,116,101,,,,,18.721212045559074,,,,,,,0
4,0,200,117,101,,,,,27.792675088112265,,,,,,,0
4,0,200,118,101,,,,,16.23049890004346,,,,,,,0
4,0,200,119,101,,,,,28.809171655347612,,,,,,,0
4,0,200,120,101,,,,,30.193232333196168,,,,,,,0
4,0,200,121,101,,,,,26.444602956120793,,,,,,,0
4,0,200,122,101,,,,,26.304046262587452,,,,,,,0
4,0,200,123,101,,,,,21.42284004159075,,,,,,,0
4,0,200,124,101,,,,,22.516265456266993,,,,,,,0
4,0,200,125,101,,,,,26.282930236140675,,,,,,,0
4,0,200,126,101,,,,,19.53285917469636,,,,,,,0
4,0,200,127,101,,,,,21.117788921703323,,,,,,,0
4,0,200,128,101,,,,,19.93376067856212,,,,,,,0
4,0,200,129,101,,,,,27.88214684002187,,,,,,,0
4,0,200,100,102,0.07633587786259542,0.14285714285714285,0.08074534161490683,0.07025246981339188,8.602325267042627,0.31517044275440664,7.102112361825881,0.9999999980968899,0.019116961444909153,0.20052464851776086,0.5047847425020592,1
4,0,200,101,102,0.0755287009063444,0.05870020964360587,0.08074534161490683,0.07025246981339188,3.605551275463989,0.46765505417433334,4.5431266766402185,0.9999999986083896,0.019116961444909153,0.19523764412924038,0.5144420217164931,0
4,0,200,103,102,0.07633587786259542,0.05870020964360587,0.011494252873563218,0.07025246981339188,2.23606797749979,0.5316083416856021,5.681549084536717,0.9999999995078435,0.019116961444909153,0.20239867062105865,0.5115878461377982,0
4,0,200,104,102,0.0594059405940594,0.05870020964360587,0.011494252873563218,0.07025246981339188,3.1622776601683795,0.5458061705546096,4.079215610874228,0.9999986433359724,0.019116961444909153,0.12282057161425386,0.5051056519351673,0
4,0,200,105,102,0.0755287009063444,0.07317073170731707,0.011494252873563218,0.07025246981339188,3.0,0.5734196993411692,4.634652090502587,0.999999976500641,0.019116961444909153,0.16176127162170661,0.5156718069703428,0
4,0,200,106,102,0.0755287009063444,0.05870020964360587,0.011494252873563218,0.07025246981339188,3.1622776601683795,0.5599480919084325,4.386342439892261,0.9999999935807684,0.019116961444909153,0.17523412984621245,0.5228056259333176,0
4,0,200,107,102,0.0755287009063444,0.07317073170731707,0.08074534161490683,0.07025246981339188,3.605551275463989,0.5231773680204349,6.902173570694959,0.9999999973936027,0.019116961444909153,0.18637823004786624,0.5112127775031844,0
4,0,200,108,102,0.0755287009063444,0.05870020964360587,0.08074534161490683,0.04081632653061224,3.0,0.4998554003095014,6.174139616173252,0.9999999953446002,0.019116961444909153,0.1815640142102638,0.5123836986972771,0
4,0,200,109,102,0.0755287009063444,0.12727272727272726,0.08074534161490683,0.07025246981339188,3.1622776601683795,0.5384923380510883,6.415605972938176,0.9999999992100781,0.019116961444909153,0.1973942304744879,0.5156444935653828,0
4,0,200,110,102,0.07633587786259542,0.05870020964360587,0.08074534161490683,0.07025246981339188,2.23606797749979,0.5732646886617513,4.024922359499621,0.9999999994621735,0.019116961444909153,0.19965230436312997,0.5059666806829763,0
4,0,200,111,102,0.0755287009063444,0.05870020964360587,0.08074534161490683,0.07025246981339188,3.0,0.5413272637726824,3.2186953878862163,0.9999999972914417,0.019116961444909153,0.1849430396134244,0.5142412303831636,0
4,0,200,112,102,0.0755287009063444,0.07741935483870968,0.08074534161490683,0.07025246981339188,3.605551275463989,0.5005530402563501,6.157921727336261,0.9999999845060568,0.019116961444909153,0.1697042837614937,0.5086172431232554,0
4,0,200,113,102,0.07633587786259542,0.12727272727272726,0.08074534161490683,0.07025246981339188,3.1622776601683795,0.5376138265120065,6.5360538553472765,0.9999999999843499,0.019116961444909153,0.23615818253909615,0.5353566453141728,0
4,0,200,114,102,0.0755287009063444,0.05870020964360587,0.08074534161490683,0.07025246981339188,3.605551275463989,0.5061710037943037,7.592101158440923,0.9999998550693799,0.019116961444909153,0.14703340031427603,0.5103436592022818,0
4,0,200,115,102,,,,,25.692317397806068,,,,,,,0
4,0,200,116,102,,,,,19.378328967071187,,,,,,,0
4,0,200,117,102,,,,,28.14402453379143,,,,,,,0
4,0,200,118,102,,,,,16.18556561838991,,,,,,,0
4,0,200,119,102,,,,,29.613416387348003,,,,,,,0
4,0,200,120,102,,,,,30.039221046135072,,,,,,,0
4,0,200,121,102,,,,,27.7479256239967,,,,,,,0
4,0,200,122,102,,,,,27.58276320812013,,,,,,,0
4,0,200,123,102,,,,,22.12278046005739,,,,,,,0
4,0,200,124,102,,,,,22.824616667820298,,,,,,,0
