src,score
110,37.939357393819556
114,36.45933864112388
105,33.61122169971533
112,33.27728435159621
107,32.1515292242827
113,26.894289088911705
102,25.258981567472674
106,24.7360856939132
103,22.873338638950646
101,20.641844171321274
109,20.630594699156774
100,15.759110221609602
108,15.426553211645452
111,9.63460158151675
104,7.071679017478832
121,-0.22166148854787962
116,-3.866606433104171
123,-5.842575593540465
119,-10.55210715658442
124,-11.592969808636765
129,-12.817605191668159
115,-13.374444589968235
126,-16.038982585679005
120,-22.798313055308416
127,-25.291714725966276
122,-25.367385980115916
125,-25.50738176563928
118,-29.096505406902967
128,-30.694034762772244
117,-31.761127185413404
