src,score
100,107.05066974029968
112,41.793101178038945
104,39.63563300169087
106,36.379681720273936
103,31.181425469134847
113,29.189437082321547
107,28.261653595611264
109,26.721791532619648
114,23.605457097376725
102,20.76730535041839
117,14.005418620254106
111,13.536743143491899
116,12.000136344826323
125,10.45987839126473
101,7.220891304580045
121,5.930692073145018
110,5.3633803778372116
124,4.509306938665617
108,2.3681723993136923
105,-3.803403657642218
129,-9.351442980952395
122,-12.671839199055347
123,-14.077688975972158
115,-15.787411314149901
119,-19.80881405584912
128,-20.948411324902953
126,-24.69909664250859
118,-34.057286830196844
127,-42.36721387976794
120,-43.209356371669344
