simulation,win_start,win_end,src,tgt,krlflow,tsmi,te,gc,spatial,knn,dtw,gate,r2_auto,r2_gain_max,lag_cons,is_true
9,0,200,101,100,0.0,0.005859375,0.011661807580174927,0.025491015461763477,7.810249675906654,0.3807355304879576,5.813776741499453,0.998596489086974,0.40347315006838214,0.062091372616329465,0.5058384305299155,0
9,0,200,102,100,0.0,0.005859375,0.011661807580174927,0.025491015461763477,9.219544457292887,0.342892042596671,5.630275304103699,0.9982911059659781,0.40347315006838214,0.06210943045750883,0.5085692035676073,0
9,0,200,103,100,0.0,0.005859375,0.011661807580174927,0.025491015461763477,8.51464255977805,0.2905216741671445,5.986651818838307,0.9955631749582655,0.40347315006838214,0.05495253699298652,0.5078308431134518,0
9,0,200,104,100,0.0,0.005859375,0.016260162601626018,0.025491015461763477,8.154234499766936,0.3281816492420356,5.238320341483518,0.9926363717300516,0.40347315006838214,0.04811150218796745,0.5028705458476439,0
9,0,200,105,100,0.0,0.013157894736842105,0.016260162601626018,0.025491015461763477,7.615773105863909,0.3640389839548788,5.075431016179809,0.9982316191418218,0.40347315006838214,0.060462985240521516,0.5091165750021325,0
9,0,200,106,100,0.0,0.011904761904761904,0.011661807580174927,0.025491015461763477,9.055385138137417,0.3450098078022453,5.772347875864725,0.9966844151262306,0.40347315006838214,0.05533444744789673,0.5086173985392699,0
9,0,200,107,100,0.0,0.005859375,0.0036363636363636364,0.02097902097902098,9.949747468305834,0.31991201111030904,5.418486873657627,0.9922620127665636,0.40347315006838214,0.048274398211031855,0.5045580867130932,0
9,0,200,108,100,0.0,0.005859375,0.016260162601626018,0.025491015461763477,10.0,0.3405260355235066,5.758472019555187,0.999614975634703,0.40347315006838214,0.07721939963589808,0.5107129912051123,0
9,0,200,109,100,0.0,0.013157894736842105,0.0036363636363636364,0.025491015461763477,9.433981132056603,0.33580882396331874,6.340346993658944,0.9956766240800982,0.40347315006838214,0.053321651936704795,0.5028255249503091,0
9,0,200,110,100,0.0,0.02787456445993031,0.0036363636363636364,0.025491015461763477,8.602325267042627,0.415073170928036,4.941659640242335,0.9970776516975878,0.40347315006838214,0.05323768780040006,0.505515831483353,0
9,0,200,111,100,0.0,0.02787456445993031,0.016260162601626018,0.025491015461763477,8.97213595499958,0.35862385519277096,5.059644256269407,0.9986467828176179,0.40347315006838214,0.06372846329951132,0.5053934000018522,0
9,0,200,112,100,0.0,0.013157894736842105,0.0036363636363636364,0.02097902097902098,7.810249675906654,0.3123169556584978,4.46318272088428,0.9999869427863547,0.40347315006838214,0.11180368845905753,0.5202226044938385,0
9,0,200,113,100,0.0,0.005859375,0.0036363636363636364,0.025491015461763477,8.154234499766936,0.3464621897603164,4.965883607174055,0.9981448476801075,0.40347315006838214,0.06093702756183461,0.5083988832015804,0
9,0,200,114,100,0.0,0.02787456445993031,0.0036363636363636364,0.025491015461763477,8.54400374531753,0.3516585364321966,5.259277516921882,0.9981640531135423,0.40347315006838214,0.060936294869234464,0.5052941822721231,0
9,0,200,115,100,,,,,25.241299127575726,,,,,,,0
9,0,200,116,100,0.0,0.0,0.0036363636363636364,0.025491015461763477,19.157172943420672,-0.05666168874516912,18.2822318112423,0.9966932828324708,0.40347315006838214,0.07611377567514499,0.5189977580340867,0
9,0,200,117,100,,,,,29.218211123593985,,,,,,,0
9,0,200,118,100,0.0,0.0,0.0036363636363636364,0.02097902097902098,25.5244811231626,-0.08541313460249303,23.911921712819318,0.9319633367039666,0.40347315006838214,0.048085802125308885,0.5024848466863792,0
9,0,200,119,100,,,,,27.698693900158787,,,,,,,0
9,0,200,120,100,0.0,0.0,0.0379746835443038,0.02097902097902098,13.038404810405298,-0.005069415411255381,13.675525584049778,0.9930353725303689,0.40347315006838214,0.06542755049760929,0.5060063283183804,0
9,0,200,121,100,,,,,29.42261595417013,,,,,,,0
9,0,200,122,100,0.0,0.013157894736842105,0.011661807580174927,0.025491015461763477,23.345235059857504,0.19300792685299661,21.067510531621906,0.9978910335877357,0.40347315006838214,0.06975183391035933,0.5032114799087751,0
9,0,200,123,100,,,,,27.669290438995642,,,,,,,0
9,0,200,124,100,0.0,0.08540925266903915,0.0036363636363636364,0.025491015461763477,25.3260016211731,0.037692930287326315,26.17097629053987,0.9986073277930586,0.40347315006838214,0.08166621605455304,0.5046998561710203,0
9,0,200,125,100,,,,,25.690172933132448,,,,,,,0
9,0,200,126,100,,,,,26.419225830708427,,,,,,,0
9,0,200,127,100,0.009345794392523364,0.08540925266903915,0.039603960396039604,0.025491015461763477,21.988136644510107,0.027026727574088517,22.230609528305784,0.9999944909940162,0.40347315006838214,0.1366318826746078,0.5172575079153701,0
9,0,200,128,100,0.0,0.0,0.0036363636363636364,0.025491015461763477,18.411932612718005,0.005696712687397708,17.721738063745327,0.9984638670939082,0.40347315006838214,0.08093171131594079,0.5088270338554965,0
9,0,200,129,100,0.0,0.0,0.011661807580174927,0.025491015461763477,25.396659424655482,-0.09622948708642749,28.28285699854242,0.997394461618576,0.40347315006838214,0.08172705714419704,0.5088296568449711,0
9,0,200,100,101,0.04505119453924915,0.08540925266903915,0.016260162601626018,0.025491015461763477,7.810249675906654,0.3807355304879576,5.813776741499453,0.9999999983624206,0.05375932818863838,0.1984098448897751,0.5181686480748965,1
9,0,200,102,101,0.009345794392523364,0.02787456445993031,0.0036363636363636364,0.025491015461763477,3.1622776601683795,0.5705831920990813,6.166036003787198,0.9999994121490404,0.05375932818863838,0.12974087501048193,0.5152461817716778,0
9,0,200,103,101,0.04505119453924915,0.02787456445993031,0.011661807580174927,0.025491015461763477,3.0,0.5732891893916942,3.8574603043971822,0.9999999593822221,0.05375932818863838,0.1564055154962647,0.5112595423076522,0
9,0,200,104,101,0.04505119453924915,0.013157894736842105,0.016260162601626018,0.025491015461763477,3.605551275463989,0.5438667033132027,5.278257288158659,0.9999999958394286,0.05375932818863838,0.18044450936328738,0.5217646941944261,0
9,0,200,105,101,0.0,0.013157894736842105,0.016260162601626018,0.025491015461763477,3.1622776601683795,0.5972338389825808,3.9370039370059056,0.9999955053198368,0.05375932818863838,0.10820634353869418,0.5117860979832582,0
9,0,200,106,101,0.009345794392523364,0.02787456445993031,0.054313099041533544,0.025491015461763477,3.1622776601683795,0.5444937765087721,6.967065379340142,0.9999996320541863,0.05375932818863838,0.1355833485905602,0.5190541099060774,0
9,0,200,107,101,0.04505119453924915,0.013157894736842105,0.0379746835443038,0.025491015461763477,3.0,0.5874622762756184,5.325410782277739,0.9999999480653841,0.05375932818863838,0.153299865562462,0.5099613324416147,0
9,0,200,108,101,0.04505119453924915,0.03968253968253968,0.011661807580174927,0.025491015461763477,3.605551275463989,0.5899771762277991,6.371812928829597,0.9999999968710547,0.05375932818863838,0.18077407688561198,0.534032458758671,0
9,0,200,109,101,0.009345794392523364,0.02787456445993031,0.011661807580174927,0.025491015461763477,4.061552812808831,0.6000154377569138,4.6475800154489,0.9999997741028004,0.05375932818863838,0.13813237862741656,0.5118000958053223,0
9,0,200,110,101,0.009345794392523364,0.02787456445993031,0.041666666666666664,0.025491015461763477,3.1622776601683795,0.600641130089138,5.8206528843421,0.999999972452346,0.05375932818863838,0.15888287471620666,0.5160776026780239,0
9,0,200,111,101,0.009345794392523364,0.03968253968253968,0.0036363636363636364,0.02097902097902098,3.1622776601683795,0.6044957560789013,5.547972602672079,0.9999991883030843,0.05375932818863838,0.12487594206707253,0.5156698599069338,0
9,0,200,112,101,0.009345794392523364,0.013157894736842105,0.011661807580174927,0.025491015461763477,2.23606797749979,0.5847782589169686,3.0886890422961,0.9999996335523469,0.05375932818863838,0.13367617180947722,0.5132758233884774,0
9,0,200,113,101,0.04505119453924915,0.03968253968253968,0.041666666666666664,0.025491015461763477,2.8284271247461903,0.5803696666126185,2.4698178070456938,0.9999999868785585,0.05375932818863838,0.16722325712427843,0.5157621527869305,0
9,0,200,114,101,0.04505119453924915,0.03968253968253968,0.016260162601626018,0.025491015461763477,3.1622776601683795,0.5316943375802271,4.884669896727925,0.9999999993540878,0.05375932818863838,0.1994739850877607,0.5260147211801183,0
9,0,200,115,101,0.04505119453924915,0.0,0.011661807580174927,0.025491015461763477,17.0,-0.005747912530586928,19.538167774896397,0.9999999976259537,0.05375932818863838,0.21500594909514703,0.5108374854013049,0
9,0,200,116,101,0.009345794392523364,0.0,0.011661807580174927,0.025491015461763477,17.592330848745014,0.02784659152676059,16.220357579289058,0.9999962609795616,0.05375932818863838,0.13996559595701397,0.5072170944693661,0
9,0,200,117,101,,,,,27.280161740983463,,,,,,,0
9,0,200,118,101,0.009345794392523364,0.005859375,0.0379746835443038,0.025491015461763477,25.563554401958257,0.0636725738071319,24.864030244511852,0.9999682886547647,0.05375932818863838,0.11799787050938082,0.5166485165469161,0
9,0,200,119,101,,,,,26.18747903748136,,,,,,,0
9,0,200,120,101,0.04505119453924915,0.0,0.041666666666666664,0.025491015461763477,11.487806144337682,0.11516299752162382,11.989161772200758,0.9999998747594295,0.05375932818863838,0.16844629047098747,0.5170206579297347,0
9,0,200,121,101,,,,,29.133510424282004,,,,,,,0
9,0,200,122,101,0.009345794392523364,0.0,0.054313099041533544,0.025491015461763477,21.88602093365143,0.09441784454249827,18.28606026458406,0.9999816816818767,0.05375932818863838,0.12149503525120309,0.5120281765254586,0
9,0,200,123,101,,,,,26.95514175703664,,,,,,,0
9,0,200,124,101,0.009345794392523364,0.013157894736842105,0.0379746835443038,0.025491015461763477,24.25891168304426,0.04566001487185558,22.629184695874486,0.9999946523161406,0.05375932818863838,0.13657353958905039,0.5112746774734515,0
9,0,200,125,101,,,,,25.4434010578939,,,,,,,0
9,0,200,126,101,0.009345794392523364,0.0,0.0036363636363636364,0.025491015461763477,22.11333282777659,0.10084384449426324,23.021294490101987,0.9999886356704378,0.05375932818863838,0.12612070446619839,0.5071938139489529,0
9,0,200,127,101,0.009345794392523364,0.0,0.041666666666666664,0.025491015461763477,20.81966208485847,0.05933043389822598,20.73354769449744,0.9999822062652141,0.05375932818863838,0.12331323311446052,0.5109781783128677,0
9,0,200,128,101,0.009345794392523364,0.005859375,0.016260162601626018,0.025491015461763477,21.505432989607943,-0.026568815534138743,18.86160120456373,0.999978623365505,0.05375932818863838,0.12572203437650575,0.5108728576200534,0
9,0,200,129,101,0.009345794392523364,0.0,0.054313099041533544,0.025491015461763477,24.08318915758459,-0.11019892850683304,25.207935258564913,0.9999102000051683,0.05375932818863838,0.11584177564257325,0.5101871200125287,0
9,0,200,100,102,0.04505119453924915,0.08540925266903915,0.0379746835443038,0.02097902097902098,9.219544457292887,0.342892042596671,5.630275304103699,0.9999999999332849,0.11921153296301423,0.23250255531650388,0.5170006088073318,1
9,0,200,101,102,0.009345794392523364,0.005859375,0.041666666666666664,0.025491015461763477,3.1622776601683795,0.5705831920990813,6.166036003787198,0.9999996495360444,0.11921153296301423,0.1350091814390454,0.5114002522692556,0
9,0,200,103,102,0.04505119453924915,0.011904761904761904,0.0379746835443038,0.025491015461763477,3.1622776601683795,0.5482180778933587,5.7236352085016735,0.999999897497391,0.11921153296301423,0.14835962304446082,0.5120715516488953,0
9,0,200,104,102,0.04505119453924915,0.02787456445993031,0.039603960396039604,0.025491015461763477,3.1622776601683795,0.6318740809428411,4.254409477236529,0.9999999999824212,0.11921153296301423,0.23096971816775347,0.51542927442189,0
