src,score
100,34.576336938474185
109,25.637042212901605
107,23.88923834521861
108,23.107406735266075
102,16.37916101848479
112,11.674184720276253
113,11.409008646834401
105,11.090796892332714
114,11.048654987442065
106,10.612985723554349
104,10.248010575761786
101,10.0408867842099
110,7.728483264451137
103,4.886315173465798
111,2.1542636437311606
115,-1.84955738887259
117,-4.180962224732648
124,-4.766861224289012
125,-10.979038949990985
119,-10.995635074650744
123,-11.89255098135431
122,-11.97972238539223
121,-14.200583929320683
116,-17.126618162861426
127,-18.35719808325748
118,-18.795010364558742
128,-19.335310494487068
129,-21.405050844734596
120,-22.527849192339108
126,-26.090826361563472
